Sample_Nr,Hour,L1,L2,L3,W1,W2
25,5,55.38,89.9,120.87,0.09,0.27
25,6,57.5,115.23,115.28,2.68,12.39
25,7,51.77,139.17,107.54,0.35,9.11
25,8,60.5,124.66,134.02,8.28,22.83
25,9,59.65,96.83,113.34,9.0,3.88
25,10,53.8,102.63,117.36,1.2,8.67
25,11,53.94,90.79,121.1,1.11,26.99
25,12,62.35,110.08,120.86,9.0,26.99
25,13,53.58,112.47,121.45,9.0,26.99
25,14,59.85,126.76,123.07,2.91,3.81
25,15,52.02,109.51,120.65,3.64,14.07
25,16,58.46,121.54,137.45,9.0,6.52
25,17,65.52,111.51,127.7,0.88,5.9
25,18,58.72,115.24,123.03,0.91,18.8
25,19,60.8,124.46,106.25,9.0,15.96
25,20,38.53,115.36,117.63,9.0,17.29
25,21,53.02,120.41,121.06,2.56,9.41
25,22,45.1,112.91,115.03,1.23,13.17
25,23,60.63,98.96,120.82,3.87,26.99
26,0,54.35,114.17,121.6,1.86,5.12
26,1,58.19,118.96,131.84,0.02,6.81
26,2,48.01,87.59,123.12,1.24,15.37
26,3,60.65,110.2,129.66,2.74,24.94
26,4,59.3,100.04,113.53,2.17,0.45
26,5,62.3,120.8,113.68,2.11,24.94
26,6,54.25,137.56,120.29,8.31,24.94
26,7,54.24,131.65,100.51,0.16,0.96
26,8,54.11,101.78,112.2,8.31,17.24
26,9,60.42,101.28,112.12,1.82,24.94
26,10,47.97,113.51,118.56,2.69,20.48
26,11,55.99,115.05,134.09,1.55,6.84
26,12,70.5,110.33,119.69,4.47,10.07
26,13,51.91,104.68,85.63,5.38,24.94
26,14,60.21,115.76,114.75,5.75,0.95
26,15,52.85,116.86,109.17,2.0,1.57
26,16,53.52,99.95,128.52,0.42,10.44
26,17,52.65,138.49,123.3,2.85,24.94
26,18,61.06,100.96,112.02,5.3,9.79
26,19,59.09,116.96,139.37,8.31,0.18
26,20,50.88,108.82,141.49,7.35,6.89
26,21,50.88,106.0,106.88,0.42,24.94
26,22,61.57,110.33,129.94,4.03,7.51
26,23,59.44,111.48,126.33,3.94,3.57
27,0,59.97,113.15,134.46,3.43,8.99
27,1,51.36,111.93,103.16,5.15,2.37
27,2,55.33,113.71,111.55,4.13,1.92
27,3,52.33,123.88,96.86,5.49,25.61
27,4,56.45,98.61,137.77,0.77,0.93
27,5,54.28,132.27,129.73,0.97,3.84
27,6,63.07,112.71,116.81,1.0,4.05
27,7,56.21,105.7,133.25,5.37,5.35
27,8,50.46,118.36,128.71,2.44,12.32
27,9,65.79,108.81,106.17,3.57,25.61
27,10,47.57,106.47,122.53,4.92,11.27
27,11,62.91,101.47,121.51,8.54,1.3
27,12,54.64,121.07,112.5,2.61,6.09
27,13,58.52,120.32,121.66,7.46,0.46
27,14,59.43,97.53,107.11,3.45,3.67
27,15,64.06,99.09,100.45,0.25,16.34
27,16,62.99,103.9,143.53,8.54,0.84
27,17,52.53,109.25,112.86,0.63,16.8
27,18,54.31,112.46,127.71,1.11,3.15
27,19,65.38,117.41,117.14,1.12,15.11
27,20,53.55,115.28,107.97,8.54,5.85
27,21,56.66,106.35,98.28,3.33,25.61
27,22,51.59,109.87,137.76,5.65,3.17
27,23,56.39,99.24,123.57,4.02,10.39
28,0,58.2,111.47,117.19,5.43,1.73
28,1,59.23,113.55,110.34,4.49,7.62
28,2,55.89,118.94,109.49,8.89,0.62
28,3,60.34,115.76,115.65,0.96,26.67
28,4,52.23,104.08,98.52,0.37,16.9
28,5,52.64,118.52,118.58,3.63,4.64
28,6,57.13,100.6,118.27,0.81,2.97
28,7,60.98,109.09,119.06,0.41,1.9
28,8,55.19,115.43,120.56,7.95,6.24
28,9,53.6,128.81,112.29,0.34,13.63
28,10,53.89,99.5,107.93,2.09,3.59
28,11,67.04,123.45,124.53,5.65,16.57
28,12,65.72,118.13,112.54,2.31,5.88
28,13,55.34,117.62,120.75,4.89,4.43
28,14,64.66,112.24,118.34,8.1,0.25
28,15,57.34,128.45,102.06,5.02,20.49
28,16,50.25,91.23,112.78,8.89,0.21
28,17,66.61,127.73,119.92,7.03,6.04
28,18,56.32,92.66,132.69,8.89,2.9
28,19,47.32,113.1,96.13,4.1,9.86
28,20,51.04,109.03,113.53,8.82,26.67
28,21,56.86,112.73,127.96,8.89,14.41
28,22,50.23,106.67,126.12,2.09,7.3
28,23,60.97,110.57,124.99,8.89,5.81
29,0,69.74,122.41,104.16,1.97,15.12
29,1,51.76,125.7,138.19,1.11,6.71
29,2,57.03,113.84,122.29,2.09,2.81
29,3,51.6,116.94,123.41,5.35,22.95
29,4,72.12,117.74,136.0,6.04,24.74
29,5,54.89,102.25,110.24,2.32,7.86
29,6,48.23,113.54,139.04,0.49,6.29
29,7,60.49,117.98,112.58,1.11,1.48
29,8,46.16,135.73,118.19,0.12,1.19
29,9,53.91,127.76,117.96,8.25,18.76
29,10,55.09,114.07,148.49,2.29,6.37
29,11,50.08,121.73,131.46,8.25,3.55
29,12,46.2,116.37,126.84,4.1,11.47
29,13,56.37,118.31,104.64,6.66,18.45
29,14,60.61,108.62,117.31,3.13,16.3
29,15,57.98,123.37,123.05,8.25,24.74
29,16,59.96,102.52,98.47,6.83,2.27
29,17,56.76,108.92,134.73,4.84,18.59
29,18,60.11,81.36,92.82,4.35,24.74
29,19,46.84,106.11,127.85,1.41,9.97
29,20,50.49,115.6,117.26,3.68,24.74
29,21,63.06,118.07,130.27,6.28,4.27
29,22,62.37,118.83,101.56,1.87,16.0
29,23,57.78,103.94,98.95,2.18,2.41
30,0,61.66,115.8,115.66,3.02,12.08
30,1,58.26,95.68,103.63,3.05,28.68
30,2,53.5,107.34,116.4,4.36,28.68
30,3,64.83,122.56,129.11,2.73,28.68
30,4,55.25,122.91,125.01,1.74,21.94
30,5,63.78,92.94,116.67,3.33,14.54
30,6,48.7,118.94,118.87,2.34,26.76
30,7,55.18,127.23,128.05,2.74,6.95
30,8,56.46,96.08,116.51,0.03,28.68
30,9,57.82,95.84,117.42,9.56,28.68
30,10,63.58,104.08,108.49,2.9,2.14
30,11,60.23,113.71,138.56,2.66,28.68
30,12,56.97,128.95,112.51,0.22,2.65
30,13,47.37,108.13,125.96,4.95,19.49
30,14,57.48,112.61,111.44,5.2,10.44
30,15,49.35,124.69,123.19,2.94,13.41
30,16,65.12,116.68,107.26,3.2,28.68
30,17,57.61,122.65,118.98,4.81,6.98
30,18,50.43,105.45,123.71,3.43,2.67
30,19,50.44,114.27,107.93,6.87,26.43
30,20,46.96,109.38,149.04,1.24,13.35
30,21,53.63,104.52,128.4,0.68,3.65
30,22,64.98,117.48,128.44,9.56,1.67
30,23,60.99,96.35,141.12,2.53,19.01
31,0,53.01,116.98,147.06,2.65,13.24
31,1,61.98,116.47,143.37,1.51,19.76
31,2,51.59,103.08,115.39,1.17,3.77
31,3,60.2,119.79,129.16,2.88,27.12
31,4,53.22,101.63,121.48,3.47,27.12
31,5,57.33,129.88,113.51,6.14,27.12
31,6,65.12,111.38,109.37,1.67,12.05
31,7,50.48,121.47,122.93,4.82,11.47
31,8,50.44,94.73,137.61,6.85,6.65
31,9,56.12,103.48,115.76,9.04,0.46
31,10,55.91,106.3,130.09,1.79,10.96
31,11,53.59,124.94,113.9,9.04,8.5
31,12,59.02,112.46,116.71,9.04,12.01
31,13,63.15,113.76,127.23,3.04,16.26
31,14,59.37,119.0,139.38,3.86,14.61
31,15,49.36,102.38,126.49,0.89,6.59
31,16,55.63,114.87,122.1,6.26,27.12
31,17,48.87,111.25,130.01,4.4,3.63
31,18,47.36,108.49,115.66,1.62,6.22
31,19,51.26,105.17,122.77,2.31,2.73
31,20,50.44,115.45,124.33,0.7,20.74
31,21,52.0,128.76,103.38,5.89,26.46
31,22,61.45,119.64,92.69,3.23,12.11
31,23,57.5,91.99,115.3,9.04,27.12
32,0,57.71,114.96,112.59,3.43,8.64
32,1,60.26,110.71,95.12,1.42,12.21
32,2,62.61,82.19,139.3,9.02,10.06
32,3,61.13,122.33,109.88,0.26,2.19
32,4,46.81,113.95,106.24,0.73,3.17
32,5,56.95,123.28,131.79,2.46,23.08
32,6,60.48,115.53,111.95,6.47,27.06
32,7,64.14,129.47,129.76,4.27,23.6
32,8,55.57,117.07,124.82,9.01,21.4
32,9,56.32,110.66,154.53,0.95,17.39
32,10,54.35,112.6,131.71,6.24,14.97
32,11,62.03,116.1,134.37,8.08,11.19
32,12,68.89,115.96,125.28,0.6,21.91
32,13,55.38,121.08,160.66,9.02,0.96
32,14,59.6,103.59,127.41,6.83,4.95
32,15,56.84,106.8,120.92,9.02,27.06
32,16,56.08,118.63,120.91,2.07,5.83
32,17,63.31,118.03,121.73,9.02,10.67
32,18,54.25,102.07,109.92,2.2,7.79
32,19,55.56,96.97,129.33,3.19,6.9
32,20,52.7,117.64,117.41,5.02,17.89
32,21,48.62,101.75,110.1,2.66,2.73
32,22,62.7,108.86,115.59,5.97,27.06
32,23,58.94,134.16,123.91,3.37,21.31
33,0,57.48,108.95,135.64,4.43,14.86
33,1,52.25,110.06,118.1,0.46,6.36
33,2,55.21,128.79,140.12,0.91,9.19
33,3,53.5,101.4,116.37,2.32,21.23
33,4,58.17,98.55,119.27,0.77,8.58
33,5,54.24,131.93,106.84,8.94,1.57
33,6,57.45,101.51,113.42,6.25,9.12
33,7,55.35,96.05,136.67,4.43,20.59
33,8,54.77,111.86,119.45,3.5,26.83
33,9,61.23,134.6,127.32,2.51,5.45
33,10,53.77,112.32,126.08,8.94,4.17
33,11,50.66,115.47,105.55,8.94,16.02
33,12,48.55,128.04,106.77,7.74,17.98
33,13,63.54,99.67,131.96,7.34,4.43
33,14,49.36,111.87,131.68,8.94,1.59
33,15,53.73,115.29,118.51,0.83,26.83
33,16,55.98,116.16,132.22,3.47,6.18
33,17,55.1,86.06,115.15,5.34,4.4
33,18,53.65,97.5,123.28,1.58,7.9
33,19,58.02,121.7,97.05,8.94,6.32
33,20,59.02,102.88,132.26,2.54,14.57
33,21,47.86,120.62,132.11,4.01,17.9
33,22,52.97,91.87,103.86,0.47,21.9
33,23,55.52,92.85,107.62,8.94,3.89
34,0,65.36,99.2,109.39,7.07,28.56
34,1,58.79,116.14,108.76,1.51,20.6
34,2,59.36,100.71,117.17,1.45,17.44
34,3,49.85,122.24,130.15,9.52,13.05
34,4,63.09,112.55,120.16,1.72,1.19
34,5,59.08,104.33,118.03,1.87,10.41
34,6,60.46,107.93,123.17,9.52,24.17
34,7,54.49,110.84,123.6,8.49,27.68
34,8,47.4,111.64,106.16,2.59,4.99
34,9,54.83,125.39,102.66,3.39,17.54
34,10,57.65,116.2,110.0,2.12,6.86
34,11,51.85,81.74,115.57,2.67,27.99
34,12,58.86,101.03,119.17,1.56,14.07
34,13,58.12,95.51,118.71,6.22,4.54
34,14,55.85,107.12,111.21,0.78,7.26
34,15,62.87,85.45,117.68,8.95,9.03
34,16,51.07,84.63,135.55,7.99,28.56
34,17,48.93,111.43,128.22,8.16,14.89
34,18,47.84,106.16,126.61,2.6,12.94
34,19,66.61,119.19,116.17,6.43,6.04
34,20,55.99,120.74,123.43,5.41,28.56
34,21,59.59,105.76,121.18,1.73,3.77
34,22,48.0,110.77,121.27,3.47,7.85
34,23,60.75,123.44,108.2,5.36,12.94
35,0,61.66,107.62,112.34,7.5,22.4
35,1,61.94,119.54,104.79,0.37,15.9
35,2,50.44,107.8,99.4,2.31,4.79
35,3,63.0,110.91,116.86,5.15,1.11
35,4,50.27,122.31,132.11,8.8,20.94
35,5,61.54,113.41,134.36,0.69,25.85
35,6,68.76,108.72,132.33,8.78,12.59
35,7,58.32,108.79,123.54,4.39,9.04
35,8,59.71,109.91,101.76,2.11,0.84
35,9,41.15,122.21,141.81,1.74,24.6
35,10,51.45,117.53,115.52,8.8,26.41
35,11,66.31,93.61,122.61,2.1,2.12
35,12,50.15,124.65,132.04,1.65,4.63
35,13,46.54,116.31,129.0,3.03,17.96
35,14,67.45,103.31,140.98,1.98,3.34
35,15,68.43,91.94,108.16,6.63,26.41
35,16,63.92,102.45,131.07,2.82,11.45
35,17,55.16,105.2,107.01,0.5,4.75
35,18,57.77,107.76,116.02,6.0,15.98
35,19,64.29,100.6,120.13,5.02,19.71
35,20,55.56,117.39,111.6,3.47,26.41
35,21,55.56,110.12,112.81,8.61,26.41
35,22,57.62,128.56,128.64,2.65,3.74
35,23,54.53,117.05,134.55,0.1,3.74
36,0,58.82,100.3,116.88,5.25,9.43
36,1,59.83,112.35,141.22,0.55,20.26
36,2,57.39,104.13,113.64,1.27,27.86
36,3,63.37,107.93,127.1,4.67,10.45
36,4,57.09,108.05,109.65,2.95,14.1
36,5,55.65,97.76,138.94,2.53,11.14
36,6,48.79,102.77,142.14,3.8,27.86
36,7,44.1,117.41,151.94,9.29,4.3
36,8,47.93,96.71,120.82,2.1,26.08
36,9,56.29,102.42,116.79,4.44,0.99
36,10,52.75,102.44,117.53,7.83,2.56
36,11,55.62,107.49,127.93,9.29,8.6
36,12,52.33,91.84,114.62,1.75,27.86
36,13,63.85,114.77,107.44,1.57,17.14
36,14,56.16,111.21,127.4,4.93,11.51
36,15,53.15,105.72,133.89,9.29,27.86
36,16,53.42,126.14,143.65,5.88,27.86
36,17,50.19,107.2,129.85,2.69,19.84
36,18,58.5,126.64,123.56,1.25,6.11
36,19,55.55,121.16,144.96,0.07,12.68
36,20,50.12,100.47,115.87,2.58,27.86
36,21,55.95,124.34,112.41,0.53,9.48
36,22,56.93,110.56,144.78,5.95,1.03
36,23,52.13,123.13,126.56,0.9,22.95
37,0,55.44,132.61,105.32,5.84,1.14
37,1,51.08,137.92,145.52,3.09,23.27
37,2,57.88,110.01,120.75,1.39,17.03
37,3,54.51,135.56,104.48,2.34,1.82
37,4,55.79,131.07,122.71,7.4,26.89
37,5,45.1,128.76,126.89,3.68,0.91
37,6,59.49,110.44,128.38,0.59,21.45
37,7,68.6,96.03,123.56,8.96,1.78
37,8,47.43,98.28,98.11,4.32,11.01
37,9,61.98,105.9,125.79,0.78,13.55
37,10,53.72,116.06,114.02,8.96,3.25
37,11,55.64,112.5,115.91,0.95,18.28
37,12,56.8,104.82,123.76,2.17,18.34
37,13,52.7,109.4,111.41,0.88,5.11
37,14,52.17,114.58,108.82,2.87,26.89
37,15,72.82,123.72,112.22,0.34,5.0
37,16,62.92,114.4,116.09,1.6,26.89
37,17,53.93,117.26,128.11,4.53,12.78
37,18,59.99,116.41,112.55,0.03,8.3
37,19,61.77,125.6,130.7,8.96,5.72
37,20,56.82,119.62,128.97,1.54,26.89
37,21,57.42,103.22,106.92,3.46,10.48
37,22,64.74,109.0,129.87,2.25,20.87
37,23,55.79,100.67,142.92,8.06,15.86
38,0,63.33,113.75,124.43,4.64,8.93
38,1,62.91,105.39,127.38,1.53,24.94
38,2,65.4,121.47,111.92,8.31,15.28
38,3,56.26,98.85,124.7,1.14,5.16
38,4,50.23,116.47,115.46,0.64,13.84
38,5,61.32,111.75,106.03,1.77,24.94
38,6,53.35,114.87,122.17,7.75,8.68
38,7,56.22,108.68,118.75,8.31,1.5
38,8,60.51,111.81,149.48,4.26,11.24
38,9,56.7,110.63,106.79,1.25,4.31
38,10,43.97,123.69,113.74,3.15,23.68
38,11,61.59,110.89,123.35,4.45,1.51
38,12,52.83,118.6,123.2,8.31,22.09
38,13,65.88,115.6,128.76,8.31,24.94
38,14,52.94,108.47,148.8,0.45,5.27
38,15,62.53,93.68,130.16,7.42,24.94
38,16,55.82,132.91,133.38,8.31,24.94
38,17,56.29,102.4,107.67,3.35,5.94
38,18,53.42,106.21,124.26,8.31,24.94
38,19,57.57,141.55,99.6,5.58,0.76
38,20,52.57,130.26,131.35,3.79,18.32
38,21,55.53,118.99,105.47,0.1,21.27
38,22,63.2,129.49,110.16,6.85,3.88
38,23,55.05,131.4,124.07,8.31,9.9
39,0,58.51,90.87,144.5,0.42,19.02
39,1,48.38,80.75,126.39,3.04,12.25
39,2,56.34,123.91,114.62,1.21,4.29
39,3,49.7,87.07,121.87,3.44,28.82
39,4,56.75,142.88,109.21,4.39,16.7
39,5,52.46,132.87,116.26,2.89,12.12
39,6,61.28,121.53,124.69,2.39,21.28
39,7,69.64,121.3,98.11,5.26,17.9
39,8,64.93,113.08,140.14,4.85,13.34
39,9,60.15,115.19,122.15,9.61,7.63
39,10,51.86,121.57,108.25,6.43,8.14
39,11,59.12,118.98,116.61,1.39,2.41
39,12,59.83,114.43,122.38,0.93,6.8
39,13,60.44,120.45,123.17,0.2,7.78
39,14,48.19,124.25,128.71,5.78,15.22
39,15,59.06,114.42,122.35,9.61,25.52
39,16,50.23,112.31,119.14,0.94,6.13
39,17,48.74,125.29,98.21,2.22,16.33
39,18,48.69,115.78,119.24,3.82,3.24
39,19,56.36,112.54,129.52,9.61,17.51
39,20,52.84,110.45,124.13,2.34,3.65
39,21,56.88,106.78,115.23,8.62,22.84
39,22,52.56,118.47,113.6,8.62,15.88
39,23,58.28,101.4,119.09,9.61,6.58
40,0,63.45,112.04,135.76,0.88,6.39
40,1,57.29,144.16,121.91,4.62,25.16
40,2,53.0,104.5,110.76,2.5,8.18
40,3,65.25,120.1,121.4,0.98,15.48
40,4,54.57,103.64,133.05,3.97,16.03
40,5,57.47,105.49,129.99,4.53,7.53
40,6,56.44,113.0,101.97,1.14,0.26
40,7,60.56,108.37,125.54,2.33,6.42
40,8,53.46,109.59,123.26,0.94,6.62
40,9,53.79,112.7,130.86,0.1,15.8
40,10,55.22,114.54,115.4,8.54,9.96
40,11,53.55,121.52,124.41,6.45,25.23
40,12,52.19,127.93,134.26,0.6,25.61
40,13,58.81,108.94,128.73,7.85,0.19
40,14,62.15,102.29,140.27,0.0,6.55
40,15,57.64,112.35,107.9,3.81,17.65
40,16,49.35,101.67,126.16,4.73,13.63
40,17,61.2,104.92,109.09,2.32,9.18
40,18,44.57,97.36,111.76,1.39,9.82
40,19,48.45,102.51,112.39,2.28,5.25
40,20,56.55,111.89,122.09,8.54,25.61
40,21,59.45,104.17,118.67,8.51,14.35
40,22,54.28,93.85,127.16,0.64,7.29
40,23,47.89,119.52,106.46,1.82,4.53
41,0,56.1,87.14,128.0,2.27,23.8
41,1,58.15,118.32,106.97,1.16,1.98
41,2,65.24,109.83,123.81,5.36,2.59
41,3,55.02,108.54,136.6,0.61,4.5
41,4,56.33,120.67,102.48,4.86,19.01
41,5,56.58,113.56,119.65,3.42,13.4
41,6,47.46,114.34,102.41,1.76,20.29
41,7,57.56,109.98,139.31,0.63,1.88
41,8,60.33,111.97,143.12,0.77,14.54
41,9,64.4,84.85,129.7,4.71,2.66
41,10,63.44,115.79,112.81,4.8,8.98
41,11,57.66,95.79,116.38,6.15,9.74
41,12,48.81,93.75,127.68,1.64,17.91
41,13,64.04,117.19,125.98,7.58,4.04
41,14,61.35,119.17,104.5,9.29,16.43
41,15,59.72,119.95,99.8,9.49,5.16
41,16,59.5,124.24,108.86,4.69,4.54
41,17,62.34,115.59,121.19,4.18,28.46
41,18,60.71,119.53,122.77,2.46,7.17
41,19,54.28,97.29,144.37,2.08,3.02
41,20,52.19,103.37,133.15,6.1,28.46
41,21,53.39,135.6,115.47,4.44,18.57
41,22,54.71,100.86,125.6,4.07,12.56
41,23,51.93,116.21,143.74,3.73,1.47
42,0,57.46,132.24,107.18,8.97,26.92
42,1,49.34,105.22,129.08,8.97,2.78
42,2,51.63,110.91,118.18,1.33,13.66
42,3,50.07,103.06,143.84,1.89,15.45
42,4,62.01,152.17,125.36,1.82,1.3
42,5,49.45,107.96,112.07,1.84,9.42
42,6,50.56,126.85,137.88,4.28,26.92
42,7,56.39,112.05,113.06,2.42,0.79
42,8,64.6,106.28,97.29,3.35,0.27
42,9,50.56,112.28,112.49,4.51,12.24
42,10,45.45,124.0,101.9,4.34,26.92
42,11,56.42,114.42,121.9,1.4,7.36
42,12,57.04,100.51,110.82,3.21,26.92
42,13,56.01,103.59,117.66,4.66,17.29
42,14,62.46,113.94,123.71,0.03,5.99
42,15,58.69,124.5,131.69,2.61,1.35
42,16,51.73,115.67,131.25,7.37,15.29
42,17,55.09,117.34,129.78,0.56,15.52
42,18,49.79,109.38,95.12,2.82,7.32
42,19,55.35,89.92,117.88,4.25,3.23
42,20,50.95,117.93,143.4,1.44,11.07
42,21,64.84,88.26,116.56,3.81,8.61
42,22,51.69,95.23,115.02,1.89,8.12
42,23,56.12,132.27,108.42,5.3,2.97
43,0,56.92,113.61,120.25,7.33,13.34
43,1,52.06,113.39,129.51,6.85,0.5
43,2,51.78,116.27,135.39,5.28,10.0
43,3,62.15,111.1,114.91,9.11,26.32
43,4,54.77,137.01,133.46,0.81,4.58
43,5,60.86,95.0,105.8,9.11,1.77
43,6,56.76,99.9,129.19,9.11,1.68
43,7,63.93,81.2,125.17,1.85,4.65
43,8,56.79,97.18,126.19,8.29,2.05
43,9,54.59,101.93,127.3,9.11,22.65
43,10,57.03,107.36,127.78,2.07,5.82
43,11,64.6,110.23,123.99,3.89,25.31
43,12,55.45,117.01,130.33,3.6,2.0
43,13,52.94,119.84,116.84,9.11,23.46
43,14,52.52,115.3,106.94,3.97,0.59
43,15,46.1,95.24,101.79,4.84,13.6
43,16,58.94,103.95,100.67,7.04,1.24
43,17,60.65,107.56,125.82,9.11,4.59
43,18,55.54,125.93,116.62,4.19,4.68
43,19,65.23,127.95,113.24,1.13,1.91
43,20,67.9,108.33,122.11,1.59,0.68
43,21,47.06,131.16,118.1,2.31,5.14
43,22,52.27,128.56,130.68,6.34,21.06
43,23,46.4,114.87,113.91,2.18,5.96
44,0,62.16,113.66,119.28,0.96,26.53
44,1,60.16,110.9,113.86,2.09,2.79
44,2,59.39,120.1,113.35,3.36,27.17
44,3,64.64,124.46,141.95,3.01,0.19
44,4,49.35,99.61,103.52,4.18,9.28
44,5,56.34,115.47,126.64,2.84,27.17
44,6,59.68,108.11,113.12,8.28,10.09
44,7,59.26,100.26,119.86,9.06,24.75
44,8,66.64,96.92,139.11,5.1,8.56
44,9,61.87,101.65,116.13,0.98,12.69
44,10,48.14,138.03,124.05,9.06,10.35
44,11,58.22,101.88,141.63,9.06,5.76
44,12,58.41,113.46,121.0,9.06,14.58
44,13,61.17,106.2,89.6,8.52,23.45
44,14,60.88,112.82,138.31,7.49,7.17
44,15,59.26,76.09,125.99,9.06,18.0
44,16,67.11,128.71,117.42,1.21,0.49
44,17,56.48,106.7,124.78,0.33,4.6
44,18,54.81,116.63,119.83,2.51,27.17
44,19,56.68,121.39,128.74,8.1,2.11
44,20,59.19,102.92,109.48,5.8,12.1
44,21,61.53,122.83,132.31,8.67,9.54
44,22,59.15,101.75,127.8,9.06,27.17
44,23,58.1,107.48,107.49,2.18,16.95
45,0,64.96,96.48,128.05,1.25,5.69
45,1,52.39,134.6,115.98,0.55,8.33
45,2,57.93,113.88,113.33,8.73,8.68
45,3,55.01,135.59,111.84,2.79,3.97
45,4,49.74,102.96,135.36,8.73,11.44
45,5,47.8,106.91,111.78,0.21,0.82
45,6,57.04,111.0,96.74,3.8,12.48
45,7,58.39,89.65,137.93,2.27,4.34
45,8,49.0,122.04,119.74,3.08,3.98
45,9,55.41,114.99,109.33,8.73,2.69
45,10,59.02,86.79,121.97,2.74,0.97
45,11,56.95,114.28,125.48,3.88,10.64
45,12,60.71,106.12,136.62,5.51,16.15
45,13,60.4,119.33,105.51,2.94,26.19
45,14,60.93,117.57,123.4,8.73,11.2
45,15,55.37,98.96,114.32,2.07,8.94
45,16,50.58,101.64,118.48,6.79,0.92
45,17,63.51,129.25,119.74,1.11,17.64
45,18,56.91,98.67,108.61,2.03,4.14
45,19,53.8,108.44,128.21,8.73,4.22
45,20,58.61,105.48,90.31,0.91,11.42
45,21,53.57,117.41,142.75,3.5,0.01
45,22,56.56,113.53,108.72,8.73,14.7
45,23,53.55,95.15,137.46,1.72,22.4
46,0,51.51,114.04,130.81,2.92,3.9
46,1,56.54,87.24,118.69,3.94,0.16
46,2,65.85,104.4,124.94,3.89,9.49
46,3,56.91,130.39,123.57,8.65,13.41
46,4,53.13,121.08,118.49,8.65,12.2
46,5,53.3,126.14,101.74,0.08,25.95
46,6,53.6,98.77,116.75,2.38,6.0
46,7,52.67,110.96,124.68,2.29,24.67
46,8,45.97,121.53,116.97,8.65,25.95
46,9,55.66,102.7,107.65,6.81,25.95
46,10,60.91,103.3,131.34,4.53,25.95
46,11,56.08,112.99,111.98,2.23,23.4
46,12,65.62,110.18,106.06,3.38,25.95
46,13,64.14,127.13,115.98,6.89,2.42
46,14,60.56,120.03,131.81,0.76,8.94
46,15,53.54,111.56,122.86,6.45,5.83
46,16,64.32,89.56,131.82,2.03,25.95
46,17,54.73,110.26,109.56,8.08,3.85
46,18,55.75,116.82,124.88,1.65,20.64
46,19,56.15,106.65,113.16,8.65,25.95
46,20,62.44,118.12,120.52,7.54,25.52
46,21,69.52,95.55,113.09,6.17,4.91
46,22,56.01,131.32,123.02,8.65,14.92
46,23,52.77,125.47,140.69,1.02,7.54
47,0,56.47,123.97,126.63,0.69,20.64
47,1,52.1,110.5,140.32,5.49,23.94
47,2,51.62,125.6,122.68,3.76,1.82
47,3,71.89,110.31,101.12,4.79,6.92
47,4,57.6,109.37,97.52,1.28,27.69
47,5,55.08,118.63,114.32,1.07,6.66
47,6,52.96,105.39,129.89,0.11,15.66
47,7,57.5,120.72,106.95,0.09,27.69
47,8,58.2,123.61,106.05,8.95,22.45
47,9,56.9,101.57,123.11,5.0,27.69
47,10,58.88,115.37,122.07,5.05,6.81
47,11,61.13,116.7,127.29,4.15,6.34
47,12,46.91,123.87,123.37,1.37,7.83
47,13,58.03,93.02,135.78,8.64,11.13
47,14,54.18,110.74,135.91,2.13,22.48
47,15,53.52,125.83,116.12,0.59,18.94
47,16,62.69,121.18,128.79,0.62,0.37
47,17,59.08,101.28,134.25,7.47,1.61
47,18,59.93,125.59,109.26,4.92,18.04
47,19,47.52,121.9,127.95,9.23,13.94
47,20,44.68,110.25,116.02,2.3,27.69
47,21,45.02,89.22,130.91,2.5,6.88
47,22,55.2,113.05,122.18,2.65,3.29
47,23,57.25,105.68,120.59,3.22,3.13
48,0,53.79,102.69,136.1,4.65,27.27
48,1,58.62,111.41,114.07,6.68,4.24
48,2,50.62,98.15,111.91,8.39,15.79
48,3,60.33,126.09,134.73,3.26,7.62
48,4,62.71,108.85,128.41,1.48,12.29
48,5,56.16,121.88,124.95,4.92,6.3
48,6,60.27,124.64,116.39,3.66,3.46
48,7,57.89,105.96,112.78,8.6,9.83
48,8,47.05,106.45,117.51,4.81,11.2
48,9,59.16,121.41,117.56,3.54,2.58
48,10,50.68,112.54,111.28,0.53,8.28
48,11,59.79,122.04,123.89,9.23,21.2
48,12,50.81,104.08,106.04,4.06,21.6
48,13,55.41,112.15,95.38,9.23,3.61
48,14,52.48,123.43,117.64,4.29,9.15
48,15,46.53,112.8,113.71,6.55,6.42
48,16,47.01,118.85,122.54,4.86,18.46
48,17,55.3,114.0,124.07,9.23,3.33
48,18,68.44,110.41,114.57,5.3,27.68
48,19,57.65,96.1,126.13,3.65,27.68
48,20,42.44,109.19,104.99,0.66,27.68
48,21,57.03,117.37,137.67,9.23,11.55
48,22,47.5,137.51,132.94,4.19,27.68
48,23,53.75,114.96,115.78,1.54,8.11
49,0,58.72,96.63,120.21,2.51,24.79
49,1,61.3,93.23,111.09,2.89,28.88
49,2,64.3,119.34,127.97,2.21,0.73
49,3,55.85,105.54,148.08,5.18,6.45
49,4,55.76,115.19,110.69,9.63,19.66
49,5,59.74,107.44,107.2,1.37,8.27
49,6,58.83,102.41,121.16,3.61,28.88
49,7,57.04,108.6,95.6,4.42,9.01
49,8,53.71,112.53,95.92,5.54,28.88
49,9,59.94,117.63,143.03,4.11,28.88
49,10,55.92,105.91,121.25,4.26,1.97
