Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
42,9,150,150,70,10,10
42,10,70,20,70,10,10
42,11,20,150,20,10,10
42,12,20,20,150,10,10
42,13,150,150,20,10,10
42,14,70,150,70,10,10
42,15,150,70,20,10,10
42,16,150,20,70,10,10
42,17,20,150,150,10,10
42,18,70,70,150,10,10
42,19,70,20,70,10,10
42,20,20,70,150,10,10
42,21,70,20,150,10,10
42,22,150,150,150,10,10
42,23,20,20,150,10,10
43,0,20,20,70,10,10
43,1,70,70,150,10,10
43,2,20,150,150,10,10
43,3,70,20,70,10,10
43,4,70,20,20,10,10
43,5,150,150,20,10,10
43,6,150,150,150,10,10
43,7,20,20,150,10,10
43,8,150,70,20,10,10
43,9,150,150,20,10,10
43,10,20,70,150,10,10
43,11,150,70,150,10,10
43,12,70,150,20,10,10
43,13,70,150,70,10,10
43,14,70,70,70,10,10
43,15,150,20,70,10,10
43,16,150,20,70,10,10
43,17,20,70,150,10,10
43,18,150,20,20,10,10
43,19,20,150,150,10,10
43,20,20,70,150,10,10
43,21,20,70,20,10,10
43,22,20,20,20,10,10
43,23,20,70,20,10,10
44,0,20,20,20,10,10
44,1,70,70,20,10,10
44,2,20,150,70,10,10
44,3,70,150,70,10,10
44,4,150,20,70,10,10
44,5,150,150,70,10,10
44,6,20,70,150,10,10
44,7,70,70,150,10,10
44,8,70,20,150,10,10
44,9,150,70,70,10,10
44,10,20,20,150,10,10
44,11,70,20,150,10,10
44,12,70,150,150,10,10
44,13,70,70,150,10,10
44,14,70,20,20,10,10
44,15,150,70,20,10,10
44,16,20,20,20,10,10
44,17,70,150,150,10,10
44,18,150,150,150,10,10
44,19,70,150,70,10,10
44,20,70,20,70,10,10
44,21,20,150,70,10,10
44,22,70,150,150,10,10
44,23,70,70,70,10,10
45,0,20,150,150,10,10
45,1,70,70,150,10,10
45,2,70,150,150,10,10
45,3,70,150,150,10,10
45,4,150,150,20,10,10
45,5,20,20,70,10,10
45,6,150,150,150,10,10
45,7,150,150,150,10,10
45,8,70,150,150,10,10
45,9,150,20,20,10,10
45,10,150,150,150,10,10
45,11,20,70,20,10,10
45,12,20,150,70,10,10
45,13,20,150,20,10,10
45,14,70,20,70,10,10
45,15,70,20,150,10,10
45,16,150,20,70,10,10
45,17,70,150,20,10,10
45,18,20,20,150,10,10
45,19,150,20,70,10,10
45,20,20,150,150,10,10
45,21,20,70,20,10,10
45,22,20,150,20,10,10
45,23,150,20,70,10,10
46,0,70,70,70,10,10
46,1,20,150,70,10,10
46,2,150,70,70,10,10
46,3,70,70,150,10,10
46,4,20,20,150,10,10
46,5,20,20,150,10,10
46,6,150,20,70,10,10
46,7,20,150,20,10,10
46,8,20,20,20,10,10
46,9,150,70,150,10,10
46,10,70,20,70,10,10
46,11,150,70,70,10,10
46,12,150,150,20,10,10
46,13,20,20,70,10,10
46,14,70,70,150,10,10
46,15,150,150,20,10,10
46,16,70,20,20,10,10
46,17,150,20,70,10,10
46,18,70,150,150,10,10
46,19,150,70,20,10,10
46,20,20,20,70,10,10
46,21,70,20,20,10,10
46,22,20,70,70,10,10
46,23,20,20,20,10,10
47,0,70,20,150,10,10
47,1,150,20,150,10,10
47,2,70,150,70,10,10
47,3,150,70,20,10,10
47,4,20,150,70,10,10
47,5,150,150,20,10,10
47,6,70,20,150,10,10
47,7,20,70,70,10,10
47,8,70,150,20,10,10
47,9,20,20,150,10,10
47,10,70,70,70,10,10
47,11,70,20,20,10,10
47,12,70,20,150,10,10
47,13,150,20,150,10,10
47,14,150,20,20,10,10
47,15,20,70,70,10,10
47,16,70,70,70,10,10
47,17,70,150,150,10,10
47,18,150,20,150,10,10
47,19,70,20,150,10,10
47,20,20,150,150,10,10
47,21,70,70,20,10,10
47,22,70,150,20,10,10
47,23,150,150,20,10,10
48,0,150,20,70,10,10
48,1,20,150,20,10,10
48,2,20,20,20,10,10
48,3,150,20,150,10,10
48,4,20,150,150,10,10
48,5,20,20,20,10,10
48,6,20,150,20,10,10
48,7,150,20,70,10,10
48,8,70,70,20,10,10
48,9,70,20,150,10,10
48,10,70,70,70,10,10
48,11,20,70,70,10,10
48,12,70,20,150,10,10
48,13,70,20,20,10,10
48,14,20,150,70,10,10
48,15,150,150,150,10,10
48,16,70,70,150,10,10
48,17,150,70,70,10,10
48,18,70,20,150,10,10
48,19,150,70,70,10,10
48,20,150,70,70,10,10
48,21,150,20,70,10,10
48,22,70,70,20,10,10
48,23,150,70,20,10,10
49,0,150,70,20,10,10
49,1,20,20,20,10,10
49,2,150,20,20,10,10
49,3,150,150,70,10,10
49,4,20,20,70,10,10
49,5,150,150,150,10,10
49,6,150,70,20,10,10
49,7,150,20,20,10,10
49,8,70,150,20,10,10
49,9,150,20,20,10,10
49,10,20,70,20,10,10
49,11,20,70,150,10,10
49,12,150,70,70,10,10
49,13,20,70,150,10,10
49,14,150,150,150,10,10
49,15,150,20,150,10,10
49,16,70,150,150,10,10
49,17,70,150,70,10,10
49,18,20,70,70,10,10
49,19,20,20,150,10,10
49,20,70,150,150,10,10
49,21,20,70,20,10,10
49,22,20,70,150,10,10
49,23,20,150,20,10,10
50,0,150,20,150,10,10
50,1,150,150,20,10,10
50,2,70,20,20,10,10
50,3,150,20,150,10,10
50,4,70,150,70,10,10
50,5,70,20,150,10,10
50,6,150,20,20,10,10
50,7,20,20,70,10,10
50,8,70,70,70,10,10
50,9,70,20,70,10,10
50,10,150,150,70,10,10
50,11,70,150,150,10,10
50,12,20,70,20,10,10
50,13,20,20,150,10,10
50,14,150,20,20,10,10
50,15,70,150,70,10,10
50,16,20,70,150,10,10
50,17,20,20,20,10,10
50,18,70,150,20,10,10
50,19,20,150,70,10,10
50,20,150,70,70,10,10
50,21,70,70,70,10,10
50,22,20,20,150,10,10
50,23,20,150,150,10,10
51,0,20,150,20,10,10
51,1,20,20,70,10,10
51,2,20,70,70,10,10
51,3,150,20,70,10,10
51,4,70,20,20,10,10
51,5,70,70,20,10,10
51,6,70,70,150,10,10
51,7,150,20,70,10,10
51,8,70,150,150,10,10
51,9,20,70,150,10,10
51,10,70,70,150,10,10
51,11,70,20,70,10,10
51,12,70,20,70,10,10
51,13,150,150,20,10,10
51,14,20,150,20,10,10
51,15,70,20,20,10,10
51,16,70,150,70,10,10
51,17,20,70,20,10,10
51,18,20,150,70,10,10
51,19,70,20,20,10,10
51,20,150,150,150,10,10
51,21,70,20,20,10,10
51,22,20,20,70,10,10
51,23,150,20,70,10,10
52,0,150,70,150,10,10
52,1,150,20,20,10,10
52,2,70,150,70,10,10
52,3,20,150,20,10,10
52,4,150,70,150,10,10
52,5,20,70,70,10,10
52,6,150,20,20,10,10
52,7,20,150,70,10,10
52,8,70,150,70,10,10
52,9,20,70,150,10,10
52,10,150,70,20,10,10
52,11,150,150,150,10,10
52,12,150,20,150,10,10
52,13,20,70,70,10,10
52,14,20,20,70,10,10
52,15,150,70,20,10,10
52,16,150,150,150,10,10
52,17,150,150,70,10,10
52,18,70,150,70,10,10
52,19,70,20,70,10,10
52,20,70,20,70,10,10
52,21,150,70,150,10,10
52,22,20,20,20,10,10
52,23,150,70,70,10,10
53,0,150,70,20,10,10
53,1,70,150,20,10,10
53,2,20,70,20,10,10
53,3,150,70,70,10,10
53,4,20,150,70,10,10
53,5,150,20,150,10,10
53,6,150,150,70,10,10
53,7,70,150,150,10,10
53,8,150,150,20,10,10
53,9,150,20,20,10,10
53,10,150,70,20,10,10
53,11,150,150,70,10,10
53,12,20,70,20,10,10
53,13,70,70,20,10,10
53,14,70,20,150,10,10
53,15,150,70,20,10,10
53,16,20,150,150,10,10
53,17,70,20,20,10,10
53,18,150,20,150,10,10
53,19,70,70,70,10,10
53,20,20,20,150,10,10
53,21,20,70,150,10,10
53,22,20,20,70,10,10
53,23,150,20,20,10,10
54,0,70,20,70,10,10
54,1,20,70,150,10,10
54,2,20,150,150,10,10
54,3,20,70,70,10,10
54,4,20,20,20,10,10
54,5,20,150,20,10,10
54,6,70,20,20,10,10
54,7,20,20,20,10,10
54,8,70,20,20,10,10
54,9,150,70,70,10,10
54,10,70,150,70,10,10
54,11,20,70,70,10,10
54,12,20,150,70,10,10
54,13,70,70,20,10,10
54,14,150,20,20,10,10
54,15,20,20,150,10,10
54,16,70,70,70,10,10
54,17,150,70,20,10,10
54,18,70,70,20,10,10
54,19,70,20,20,10,10
54,20,20,70,70,10,10
54,21,70,20,150,10,10
54,22,150,150,20,10,10
54,23,70,150,20,10,10
55,0,150,150,150,10,10
55,1,70,70,150,10,10
55,2,70,20,150,10,10
55,3,150,70,20,10,10
55,4,20,70,150,10,10
55,5,20,20,70,10,10
55,6,70,70,20,10,10
55,7,150,150,150,10,10
55,8,150,20,70,10,10
55,9,150,150,150,10,10
55,10,150,20,20,10,10
55,11,150,20,150,10,10
55,12,70,150,20,10,10
55,13,20,20,150,10,10
55,14,150,70,20,10,10
55,15,70,70,70,10,10
55,16,70,70,20,10,10
55,17,20,150,150,10,10
55,18,20,20,20,10,10
55,19,150,150,150,10,10
55,20,150,70,20,10,10
55,21,20,20,70,10,10
55,22,20,70,70,10,10
55,23,20,20,20,10,10
56,0,150,20,70,10,10
56,1,150,150,20,10,10
56,2,70,20,20,10,10
56,3,150,70,150,10,10
56,4,150,150,150,10,10
56,5,150,150,20,10,10
56,6,20,20,70,10,10
56,7,150,20,70,10,10
56,8,70,20,70,10,10
56,9,20,70,70,10,10
56,10,70,150,20,10,10
56,11,20,20,150,10,10
56,12,20,150,150,10,10
56,13,70,150,20,10,10
56,14,70,70,70,10,10
56,15,70,70,150,10,10
56,16,20,150,150,10,10
56,17,20,70,150,10,10
56,18,20,20,70,10,10
56,19,150,70,70,10,10
56,20,150,70,70,10,10
56,21,20,150,70,10,10
56,22,70,70,70,10,10
56,23,20,70,70,10,10
57,0,70,70,150,10,10
57,1,20,20,20,10,10
57,2,70,20,70,10,10
57,3,70,70,150,10,10
57,4,20,20,70,10,10
57,5,70,20,20,10,10
57,6,150,70,20,10,10
57,7,70,70,20,10,10
57,8,20,150,20,10,10
57,9,20,150,150,10,10
57,10,70,70,150,10,10
57,11,150,150,20,10,10
57,12,70,20,150,10,10
57,13,150,20,70,10,10
57,14,20,20,70,10,10
57,15,150,70,70,10,10
57,16,20,20,20,10,10
57,17,150,150,70,10,10
57,18,20,70,150,10,10
57,19,70,150,20,10,10
57,20,150,70,20,10,10
57,21,20,150,150,10,10
57,22,20,150,70,10,10
57,23,150,70,70,10,10
58,0,150,150,70,10,10
58,1,20,70,20,10,10
58,2,150,20,70,10,10
58,3,150,20,150,10,10
58,4,20,150,70,10,10
58,5,150,150,150,10,10
58,6,150,150,150,10,10
58,7,20,20,150,10,10
58,8,20,150,70,10,10
58,9,20,70,20,10,10
58,10,70,20,70,10,10
58,11,20,20,20,10,10
58,12,70,20,20,10,10
58,13,20,20,150,10,10
58,14,150,150,150,10,10
58,15,20,20,150,10,10
58,16,20,20,150,10,10
58,17,20,70,150,10,10
58,18,150,20,70,10,10
58,19,150,20,20,10,10
58,20,150,70,150,10,10
58,21,150,20,150,10,10
58,22,70,70,150,10,10
58,23,150,70,150,10,10
59,0,150,150,20,10,10
59,1,20,20,70,10,10
59,2,150,20,150,10,10
59,3,20,150,70,10,10
59,4,150,70,20,10,10
59,5,70,20,70,10,10
59,6,150,150,150,10,10
59,7,70,150,150,10,10
59,8,20,150,150,10,10
59,9,70,150,20,10,10
59,10,70,150,20,10,10
59,11,70,150,20,10,10
59,12,70,20,150,10,10
59,13,70,20,20,10,10
59,14,70,20,70,10,10
59,15,70,70,70,10,10
59,16,20,150,20,10,10
59,17,70,20,20,10,10
59,18,20,150,20,10,10
59,19,20,20,20,10,10
59,20,70,20,150,10,10
59,21,70,20,150,10,10
59,22,150,150,70,10,10
59,23,70,70,150,10,10
60,0,20,150,150,10,10
60,1,70,70,70,10,10
60,2,70,70,20,10,10
60,3,20,70,150,10,10
60,4,20,20,150,10,10
60,5,20,150,70,10,10
60,6,70,20,70,10,10
60,7,70,150,150,10,10
60,8,70,20,20,10,10
60,9,150,150,20,10,10
60,10,70,150,20,10,10
60,11,20,70,20,10,10
60,12,70,150,20,10,10
60,13,70,150,70,10,10
60,14,20,70,150,10,10
60,15,150,150,70,10,10
60,16,20,70,150,10,10
60,17,150,20,20,10,10
60,18,20,70,150,10,10
60,19,150,70,70,10,10
60,20,70,70,20,10,10
60,21,70,70,150,10,10
60,22,20,150,20,10,10
60,23,150,150,150,10,10
61,0,70,150,150,10,10
61,1,150,70,70,10,10
61,2,150,70,20,10,10
61,3,70,70,70,10,10
61,4,150,70,150,10,10
61,5,70,70,70,10,10
61,6,150,150,70,10,10
61,7,20,150,70,10,10
61,8,70,150,70,10,10
61,9,20,20,70,10,10
61,10,20,20,150,10,10
61,11,150,20,150,10,10
61,12,20,150,70,10,10
61,13,20,20,70,10,10
61,14,150,70,20,10,10
61,15,70,20,150,10,10
61,16,70,70,150,10,10
61,17,20,70,150,10,10
61,18,150,20,150,10,10
61,19,150,20,20,10,10
61,20,150,150,150,10,10
61,21,150,70,70,10,10
61,22,150,70,70,10,10
61,23,70,20,150,10,10
62,0,20,20,20,10,10
62,1,150,20,20,10,10
62,2,150,70,70,10,10
62,3,70,20,20,10,10
62,4,70,70,70,10,10
62,5,20,20,70,10,10
62,6,20,70,150,10,10
62,7,70,20,150,10,10
62,8,70,70,70,10,10
62,9,20,150,20,10,10
62,10,70,20,70,10,10
62,11,70,150,150,10,10
62,12,150,70,70,10,10
62,13,150,150,150,10,10
62,14,20,20,70,10,10
62,15,150,20,20,10,10
62,16,20,20,20,10,10
62,17,70,150,150,10,10
62,18,70,70,150,10,10
62,19,150,20,150,10,10
62,20,70,20,20,10,10
62,21,20,20,20,10,10
62,22,20,20,150,10,10
62,23,150,150,150,10,10
63,0,150,70,20,10,10
63,1,70,20,20,10,10
63,2,20,150,150,10,10
63,3,150,70,20,10,10
63,4,20,150,70,10,10
63,5,20,20,70,10,10
63,6,70,20,70,10,10
63,7,70,70,150,10,10
63,8,20,70,150,10,10
63,9,20,150,70,10,10
63,10,20,150,70,10,10
63,11,70,150,20,10,10
63,12,150,70,20,10,10
63,13,70,70,70,10,10
63,14,70,150,20,10,10
63,15,70,150,150,10,10
63,16,20,150,20,10,10
63,17,150,20,20,10,10
63,18,20,70,70,10,10
63,19,20,20,150,10,10
63,20,70,150,20,10,10
63,21,20,150,70,10,10
63,22,150,20,70,10,10
63,23,150,70,70,10,10
64,0,150,70,20,10,10
64,1,20,70,150,10,10
64,2,70,20,70,10,10
64,3,20,70,70,10,10
64,4,20,20,150,10,10
64,5,20,150,20,10,10
64,6,70,70,150,10,10
64,7,20,150,20,10,10
64,8,70,150,20,10,10
64,9,70,70,150,10,10
64,10,70,150,70,10,10
64,11,20,20,20,10,10
64,12,70,20,20,10,10
64,13,150,20,70,10,10
64,14,70,150,70,10,10
64,15,70,20,70,10,10
64,16,20,70,70,10,10
64,17,20,20,20,10,10
64,18,150,20,20,10,10
64,19,70,150,70,10,10
64,20,150,70,20,10,10
64,21,70,150,150,10,10
64,22,20,150,150,10,10
64,23,20,70,150,10,10
65,0,20,150,150,10,10
65,1,150,20,20,10,10
65,2,150,70,20,10,10
65,3,20,70,150,10,10
65,4,70,150,150,10,10
65,5,70,150,70,10,10
65,6,20,20,20,10,10
65,7,70,70,20,10,10
65,8,20,150,20,10,10
65,9,150,150,20,10,10
65,10,20,20,20,10,10
65,11,20,150,150,10,10
65,12,20,20,20,10,10
65,13,150,150,150,10,10
65,14,70,20,20,10,10
65,15,70,150,70,10,10
65,16,150,150,150,10,10
65,17,70,20,150,10,10
65,18,150,150,150,10,10
65,19,70,20,20,10,10
65,20,150,20,20,10,10
65,21,70,20,70,10,10
65,22,20,70,70,10,10
65,23,150,150,150,10,10
66,0,150,150,150,10,10
66,1,150,70,70,10,10
66,2,150,20,150,10,10
66,3,70,150,70,10,10
66,4,20,150,70,10,10
66,5,20,150,150,10,10
66,6,20,20,70,10,10
66,7,150,20,70,10,10
66,8,150,70,20,10,10
66,9,20,20,20,10,10
66,10,70,20,20,10,10
66,11,70,70,70,10,10
66,12,70,20,150,10,10
66,13,20,150,20,10,10
66,14,20,70,150,10,10
66,15,150,150,70,10,10
66,16,70,70,150,10,10
66,17,70,70,20,10,10
66,18,150,70,150,10,10
66,19,20,150,150,10,10
66,20,70,70,150,10,10
66,21,20,20,20,10,10
66,22,20,70,150,10,10
66,23,70,150,20,10,10
67,0,150,20,70,10,10
67,1,20,150,150,10,10
67,2,70,20,70,10,10
67,3,70,150,70,10,10
67,4,70,20,70,10,10
67,5,20,150,20,10,10
67,6,20,150,20,10,10
67,7,150,70,70,10,10
67,8,70,70,20,10,10
67,9,150,150,150,10,10
67,10,20,20,70,10,10
67,11,70,20,20,10,10
67,12,70,20,70,10,10
67,13,70,150,150,10,10
67,14,70,70,20,10,10
67,15,20,150,20,10,10
67,16,70,20,20,10,10
67,17,20,150,150,10,10
67,18,20,150,20,10,10
67,19,150,20,20,10,10
67,20,150,150,20,10,10
67,21,20,150,20,10,10
67,22,150,150,20,10,10
67,23,150,20,70,10,10
68,0,150,150,20,10,10
68,1,150,20,70,10,10
68,2,150,70,20,10,10
68,3,70,70,150,10,10
68,4,20,150,150,10,10
68,5,20,150,150,10,10
68,6,150,70,70,10,10
68,7,70,150,70,10,10
68,8,150,20,70,10,10
68,9,150,20,70,10,10
68,10,150,150,150,10,10
68,11,150,70,20,10,10
68,12,150,150,70,10,10
68,13,150,70,70,10,10
68,14,150,150,20,10,10
68,15,20,70,70,10,10
68,16,150,70,150,10,10
68,17,70,70,150,10,10
68,18,150,70,20,10,10
68,19,70,20,20,10,10
68,20,70,150,150,10,10
68,21,20,70,70,10,10
68,22,70,20,150,10,10
68,23,70,20,150,10,10
69,0,20,20,70,10,10
69,1,150,20,20,10,10
69,2,20,150,70,10,10
69,3,150,70,70,10,10
69,4,20,20,70,10,10
69,5,150,20,20,10,10
69,6,150,150,150,10,10
69,7,20,20,70,10,10
69,8,70,70,70,10,10
69,9,150,20,20,10,10
69,10,150,150,70,10,10
69,11,150,70,150,10,10
69,12,20,150,150,10,10
69,13,70,20,150,10,10
69,14,70,150,20,10,10
69,15,150,20,150,10,10
69,16,150,150,70,10,10
69,17,150,20,20,10,10
69,18,70,150,70,10,10
69,19,150,70,70,10,10
69,20,20,150,150,10,10
69,21,150,150,20,10,10
69,22,150,20,70,10,10
69,23,70,150,70,10,10
70,0,70,150,150,10,10
70,1,150,150,20,10,10
70,2,70,150,20,10,10
70,3,70,70,150,10,10
70,4,70,20,20,10,10
70,5,150,20,20,10,10
70,6,150,20,150,10,10
70,7,20,20,20,10,10
70,8,150,150,20,10,10
70,9,20,70,150,10,10
70,10,20,70,20,10,10
70,11,70,70,70,10,10
70,12,150,20,70,10,10
70,13,150,70,20,10,10
70,14,70,150,20,10,10
70,15,70,150,150,10,10
70,16,150,70,150,10,10
70,17,20,70,150,10,10
70,18,70,20,150,10,10
70,19,150,20,150,10,10
70,20,70,20,150,10,10
70,21,150,150,150,10,10
70,22,20,20,20,10,10
70,23,70,70,20,10,10
71,0,70,150,70,10,10
71,1,20,70,20,10,10
71,2,20,70,70,10,10
71,3,150,70,70,10,10
71,4,150,70,70,10,10
71,5,70,70,70,10,10
71,6,70,20,150,10,10
71,7,150,70,70,10,10
71,8,20,20,70,10,10
71,9,20,70,20,10,10
71,10,20,150,70,10,10
71,11,20,20,150,10,10
71,12,150,70,150,10,10
71,13,150,70,70,10,10
71,14,150,150,150,10,10
71,15,70,70,150,10,10
71,16,70,20,70,10,10
71,17,70,150,20,10,10
71,18,70,150,20,10,10
71,19,70,150,150,10,10
71,20,70,150,20,10,10
71,21,150,150,70,10,10
71,22,70,150,20,10,10
71,23,150,70,150,10,10
72,0,70,70,150,10,10
72,1,150,20,70,10,10
72,2,20,150,70,10,10
72,3,20,150,70,10,10
72,4,20,20,70,10,10
72,5,20,150,20,10,10
72,6,150,150,70,10,10
72,7,20,70,70,10,10
72,8,150,150,20,10,10
72,9,150,150,70,10,10
72,10,150,70,70,10,10
72,11,150,20,150,10,10
72,12,150,150,70,10,10
72,13,150,70,150,10,10
72,14,20,150,150,10,10
72,15,70,20,150,10,10
72,16,20,20,70,10,10
72,17,70,150,150,10,10
72,18,70,70,70,10,10
72,19,70,70,20,10,10
72,20,70,70,150,10,10
72,21,150,70,150,10,10
72,22,70,150,150,10,10
72,23,150,70,20,10,10
73,0,150,150,20,10,10
73,1,70,70,150,10,10
73,2,150,20,150,10,10
73,3,20,150,150,10,10
73,4,150,70,70,10,10
73,5,20,70,150,10,10
73,6,20,70,20,10,10
73,7,20,70,70,10,10
73,8,70,20,20,10,10
73,9,70,20,70,10,10
73,10,70,70,20,10,10
73,11,20,150,150,10,10
73,12,150,20,20,10,10
73,13,150,20,150,10,10
73,14,70,20,20,10,10
73,15,20,20,70,10,10
73,16,20,70,20,10,10
73,17,20,150,150,10,10
73,18,20,150,150,10,10
73,19,150,20,20,10,10
73,20,20,70,150,10,10
73,21,70,150,150,10,10
73,22,70,150,20,10,10
73,23,70,20,150,10,10
74,0,20,150,70,10,10
74,1,20,70,20,10,10
74,2,70,150,70,10,10
74,3,20,20,150,10,10
74,4,20,70,150,10,10
74,5,70,150,150,10,10
74,6,20,20,20,10,10
74,7,150,150,150,10,10
74,8,70,20,70,10,10
74,9,150,20,20,10,10
74,10,20,70,70,10,10
74,11,150,20,20,10,10
74,12,70,150,20,10,10
74,13,20,150,150,10,10
74,14,150,70,20,10,10
74,15,150,150,20,10,10
74,16,150,20,150,10,10
74,17,150,150,70,10,10
74,18,20,70,70,10,10
74,19,150,70,150,10,10
74,20,20,150,70,10,10
74,21,20,150,20,10,10
74,22,70,150,150,10,10
74,23,70,150,70,10,10
75,0,150,150,150,10,10
75,1,70,20,20,10,10
75,2,70,150,150,10,10
75,3,70,70,70,10,10
75,4,20,70,150,10,10
75,5,70,150,70,10,10
75,6,150,150,70,10,10
75,7,150,20,20,10,10
75,8,70,20,20,10,10
75,9,150,150,70,10,10
75,10,70,20,20,10,10
75,11,150,70,70,10,10
75,12,150,150,70,10,10
75,13,70,70,70,10,10
75,14,150,20,150,10,10
75,15,150,20,70,10,10
75,16,20,150,70,10,10
75,17,20,150,150,10,10
75,18,70,150,20,10,10
75,19,20,20,150,10,10
75,20,150,20,20,10,10
75,21,70,150,70,10,10
75,22,70,70,70,10,10
75,23,150,70,20,10,10
76,0,70,20,150,10,10
76,1,150,150,70,10,10
76,2,20,70,70,10,10
76,3,150,70,150,10,10
76,4,20,150,20,10,10
76,5,150,70,20,10,10
76,6,70,70,70,10,10
76,7,70,70,70,10,10
76,8,150,70,70,10,10
76,9,150,150,70,10,10
76,10,150,20,150,10,10
76,11,20,150,70,10,10
76,12,70,70,70,10,10
76,13,150,70,20,10,10
76,14,20,20,70,10,10
76,15,20,20,70,10,10
76,16,150,70,70,10,10
76,17,70,150,20,10,10
76,18,20,150,150,10,10
76,19,70,70,20,10,10
76,20,150,20,150,10,10
76,21,70,70,150,10,10
76,22,70,20,70,10,10
76,23,70,20,150,10,10
77,0,20,20,70,10,10
77,1,70,150,70,10,10
77,2,20,70,20,10,10
77,3,150,20,20,10,10
77,4,20,20,20,10,10
77,5,20,70,150,10,10
77,6,150,150,70,10,10
77,7,150,20,20,10,10
77,8,70,150,150,10,10
77,9,20,70,150,10,10
77,10,20,70,70,10,10
77,11,150,70,70,10,10
77,12,70,20,20,10,10
77,13,70,70,150,10,10
77,14,70,20,150,10,10
77,15,20,70,20,10,10
77,16,70,70,20,10,10
77,17,70,70,150,10,10
77,18,20,150,150,10,10
77,19,20,70,20,10,10
77,20,150,70,150,10,10
77,21,70,150,20,10,10
77,22,150,20,20,10,10
77,23,70,20,150,10,10
78,0,150,20,150,10,10
78,1,150,70,150,10,10
78,2,150,70,20,10,10
78,3,70,150,70,10,10
78,4,150,20,70,10,10
78,5,150,20,20,10,10
78,6,70,150,20,10,10
78,7,70,20,70,10,10
78,8,70,150,70,10,10
78,9,70,70,20,10,10
78,10,70,20,70,10,10
78,11,70,150,150,10,10
78,12,150,150,150,10,10
78,13,70,70,150,10,10
78,14,20,20,70,10,10
78,15,70,70,150,10,10
78,16,150,20,70,10,10
78,17,150,150,70,10,10
78,18,20,150,70,10,10
78,19,20,20,150,10,10
78,20,20,150,20,10,10
78,21,150,70,150,10,10
78,22,70,70,150,10,10
78,23,70,70,150,10,10
79,0,150,70,70,10,10
79,1,150,150,70,10,10
79,2,20,150,150,10,10
79,3,150,70,150,10,10
79,4,20,20,20,10,10
79,5,70,70,20,10,10
79,6,20,20,20,10,10
79,7,20,70,70,10,10
79,8,20,20,150,10,10
79,9,150,70,70,10,10
79,10,150,70,20,10,10
79,11,70,150,70,10,10
79,12,70,70,150,10,10
79,13,150,150,150,10,10
79,14,150,70,70,10,10
79,15,20,150,20,10,10
79,16,20,150,20,10,10
79,17,150,150,70,10,10
79,18,150,150,150,10,10
79,19,20,70,20,10,10
79,20,20,150,150,10,10
79,21,150,70,70,10,10
79,22,150,20,70,10,10
79,23,70,70,70,10,10
80,0,150,20,20,10,10
80,1,70,20,20,10,10
80,2,150,150,70,10,10
80,3,150,70,20,10,10
80,4,150,70,150,10,10
80,5,70,150,70,10,10
80,6,20,150,70,10,10
80,7,20,20,20,10,10
80,8,20,70,150,10,10
80,9,20,70,150,10,10
80,10,70,70,150,10,10
80,11,70,20,70,10,10
80,12,20,150,70,10,10
80,13,150,20,150,10,10
80,14,150,70,70,10,10
80,15,20,70,70,10,10
80,16,20,20,150,10,10
80,17,150,20,20,10,10
80,18,20,20,150,10,10
80,19,150,20,20,10,10
80,20,70,20,150,10,10
80,21,150,20,150,10,10
80,22,150,150,20,10,10
80,23,20,20,70,10,10
81,0,150,70,150,10,10
81,1,150,20,150,10,10
81,2,70,150,150,10,10
81,3,150,70,150,10,10
81,4,20,20,150,10,10
81,5,20,70,150,10,10
81,6,20,20,70,10,10
81,7,20,70,20,10,10
81,8,70,70,70,10,10
81,9,20,150,20,10,10
81,10,150,150,150,10,10
81,11,20,150,20,10,10
81,12,150,20,70,10,10
81,13,70,70,150,10,10
81,14,70,70,20,10,10
81,15,20,70,70,10,10
81,16,70,20,70,10,10
81,17,70,70,150,10,10
81,18,150,20,150,10,10
81,19,70,70,150,10,10
81,20,20,70,20,10,10
81,21,20,70,70,10,10
81,22,70,150,70,10,10
81,23,150,20,150,10,10
82,0,150,70,70,10,10
82,1,150,150,70,10,10
82,2,20,70,70,10,10
82,3,20,150,70,10,10
82,4,150,70,150,10,10
82,5,150,20,20,10,10
82,6,150,70,150,10,10
82,7,70,150,150,10,10
82,8,70,70,150,10,10
82,9,70,20,150,10,10
82,10,150,70,150,10,10
82,11,150,70,20,10,10
82,12,20,70,150,10,10
82,13,20,20,20,10,10
82,14,150,70,150,10,10
82,15,70,20,20,10,10
82,16,20,20,20,10,10
82,17,150,150,150,10,10
82,18,150,150,70,10,10
82,19,20,150,20,10,10
82,20,150,20,70,10,10
82,21,70,70,150,10,10
82,22,20,70,20,10,10
82,23,70,70,70,10,10
83,0,70,70,70,10,10
83,1,150,150,20,10,10
83,2,20,70,150,10,10
83,3,20,150,70,10,10
83,4,150,150,20,10,10
83,5,70,150,20,10,10
83,6,70,70,70,10,10
83,7,70,70,70,10,10
83,8,70,150,20,10,10
83,9,150,20,20,10,10
83,10,150,20,20,10,10
83,11,20,70,20,10,10
83,12,20,20,70,10,10
83,13,150,150,70,10,10
83,14,20,150,150,10,10
83,15,20,70,20,10,10
83,16,70,70,20,10,10
83,17,150,70,20,10,10
83,18,70,20,70,10,10
83,19,150,70,70,10,10
83,20,70,20,20,10,10
