hour,generation 1,generation 2,generation 3,wind generation 1,wind generation 2,load 1,load 2,load 3,epsilon 1,delta 1,epsilon 2,delta 2,epsilon 3,delta 3,epsilon 4,delta 4,epsilon 5,delta 5,epsilon 6,delta 6,transmission_up_binding_L1,transmission_down_binding_L1,transmission_up_binding_L2,transmission_down_binding_L2,transmission_up_binding_L3,transmission_down_binding_L3,transmission_up_binding_L4,transmission_down_binding_L4,transmission_up_binding_L5,transmission_down_binding_L5,transmission_up_binding_L6,transmission_down_binding_L6,transmission_up_binding_L7,transmission_down_binding_L7
4,100.0,0.0,29.75098497148523,6.647007367795555,35.89420851033705,10.768262553101115,86.14610042480892,75.37783787170781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,14.223326569651432,0.0,22.577083647203477,8.550025638553432,68.40020510842746,59.85017946987402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,14.921246247317274,41.82306830838072,9.06982176191344,34.07139787348181,12.492845886943329,99.94276709554663,87.4499212086033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
7,100.0,39.7705956559914,59.18203912440804,0.0,37.431747151653795,14.972698860661518,119.78159088529215,104.80889202463062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1787998385308494,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,25.24710996774775,35.68742313455989,0.0,23.232650295652128,11.616325147826062,92.9306011826085,81.31427603478244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940189672571888,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,29.583868604610494,41.26537096758196,0.0,24.826349676515587,12.413174838257792,99.30539870606233,86.89222386780453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935208163416595,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,44.39250627478794,60.31227104181151,0.0,30.26832112629547,15.134160563147733,121.07328450518186,105.93912394203412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.173470567468679,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,19.03139865657441,35.961673957990605,3.5217795671062797,27.97320920853024,11.655503836887597,93.24403069510078,81.58852685821319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12,100.0,29.957616046943446,45.07941682803133,0.0,31.09929247825849,12.958038532607702,103.66430826086162,90.70626972825391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.192291168489852,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,100.0,33.75498249773504,46.63026619225003,0.0,26.35917688356361,13.179588441781803,105.43670753425442,92.25711909247262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128989494960062,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,100.0,10.0,18.94455322931123,0.19825902975642623,18.448973179866808,9.224486589933402,73.79589271946722,64.57140612953381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15,100.0,36.24203051707617,49.829112443961534,0.0,27.273132955481184,13.63656647774059,109.09253182192472,95.45596534418412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.840787727330441,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,36.1114454177363,54.24903098739693,0.0,35.669958531292686,14.267983412517074,114.14386730013659,99.87588388761951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.257299663847239,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,100.0,12.705736718312922,40.68040273793823,10.261384221300547,33.62620349538734,12.32960794830869,98.63686358646952,86.30725563816083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
18,102.87781109284009,0.0,34.52448856944187,11.450191638523497,34.3505749155705,11.450191638523497,91.60153310818798,80.15134146966449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,10.0,0.0,13.164095014429094,7.697755938401817,61.58204750721453,53.88429156881271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.92622250996791,0.0,18.33794985618199,8.079010772884379,64.63208618307503,56.553075410190665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,10.0,0.0,13.299769645098223,7.706235602818639,61.64988482254911,53.943649219730474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,16.40814460644922,0.0,25.386135408800726,8.862142500953114,70.89714000762491,62.03499750667181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,17.67023131074796,0.0,27.008818314327584,9.042440601567222,72.33952481253777,63.29708421097057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0.0,0.0,0.0,4.4755267408646375,35.8042139269171,31.328687186052466,28.391572146165675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,100.0,0.0,0.0,0.0,0.0,4.710540782697508,37.68432626158006,32.97378547888256,24.631347476839725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,5.949117232743121,47.59293786194497,41.643820629201855,0.0,0.0,4.8141242761099114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,16.767747697413192,0.0,25.84848224004015,8.913514371090825,71.3081149687266,62.39460059763578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,10.0,0.0,8.748392470041352,7.4217745293775845,59.374196235020676,51.9524217056431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,100.0,0.0,19.704436389126503,1.6251008625218097,27.999123981149612,9.33304132704987,74.66433061639896,65.3312892893491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,0.0,20.08581060556951,4.512226691127335,25.602336430828085,9.387523357970299,75.10018686376239,65.7126635057921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,115.9437949504405,0.0,36.7540988228413,6.17965597834139,29.421768472522817,11.768707389009126,94.14965911207301,82.3809517230639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,128.28474992742406,0.0,39.59444186660423,0.0,24.348941361950512,12.174470680975254,97.39576544780203,85.2212947668268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.563397739625246,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,134.5299309960037,0.0,47.62700653649662,0.0,26.64395983906263,13.321979919531314,106.57583935625051,93.25385943671922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350781340938095,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,128.9750977675036,0.0,40.482368671170036,0.0,24.602634734683605,12.3013173673418,98.4105389387344,86.10922157139262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7609767041116076,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,106.10943398685849,0.0,27.369365652613844,8.342424977467017,25.02727493240107,10.428031221833777,83.42424977467022,72.99621855283645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12,103.78570757452556,0.0,24.564868258418972,8.021910989559036,24.065732968677107,10.027388736948794,80.21910989559035,70.19172115864157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,105.24989745202069,0.0,20.272301604396386,6.2761099528208515,18.828329858462563,9.41416492923128,75.31331943385024,65.89915450461898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14,127.25268801726523,0.0,38.26700172585436,0.0,23.96967275030769,11.984836375153844,95.87869100123075,83.89385462607692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.268019509034226,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,107.18612505612855,0.0,22.412342640515636,6.479923384832207,19.43977015449663,9.719885077248314,77.75908061798651,68.03919554073822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16,129.76027113578172,0.0,45.68682600195845,0.0,32.61202817935037,13.044811271740144,104.35849017392115,91.31367890218104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578550307517992,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,100.0,0.0,19.34048568996709,3.844338130392565,25.3119501000739,9.281048370027099,74.24838696021679,64.96733859018968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,28.008394203147343,8.742778988825393,31.5579630443014,10.519321014767133,84.15456811813706,73.63524710336993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,21.583566292357315,0.035287484692238975,32.00496152027614,9.601488456082842,76.81190764866274,67.2104191925799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,13.180897338927569,0.0,21.236817493415664,8.401107177021451,67.20885741617161,58.80775023915017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,10.0,0.0,8.783398796657991,7.4239624247911244,59.391699398328996,51.967736973537875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,0.0,0.0,0.13976627667447286,6.258735392292145,50.06988313833716,43.81114774604502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,100.0,0.0,10.0,0.0,10.643887647399339,7.540242977962457,60.321943823699655,52.78170084573721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,20.112394465473823,0.0,30.148742370403685,9.391321052242345,75.13056841793876,65.73924736569641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,100.0,0.0,20.431177864407175,0.0,30.558606740461013,9.436861537804253,75.49489230243402,66.05803076462978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,0.0,0.0,0.0,6.237497243372992,49.89997794698394,43.662480703610946,0.0,0.0,0.20004410603198997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,7.342285082620632,6.7414634718936295,53.931707775149036,47.19024430325541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211304676776088,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4,100.0,0.0,0.0,0.0,7.367008715376206,6.74327251819283,53.94618014554264,47.202907627349816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5253515757090778,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,16.326181492024425,0.0,25.280754261683196,8.850433484606716,70.80346787685373,61.95303439224702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,107.70008773926133,0.0,35.38397900835342,10.520887260854021,31.562661782562078,11.57297598693943,92.58380789551543,81.01083190857601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,32.26083024995818,49.05790334345412,0.0,33.81598437274169,13.526393749096675,108.2111499927734,94.68475624367673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2875820193925518,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
8,100.0,15.066821400000041,26.269087472728074,2.455971873173166,20.54169724941447,10.270848624707234,82.16678899765787,71.89594037295065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
9,100.0,27.003235531464036,37.946155428163614,0.0,23.878002379538916,11.939001189769458,95.51200951815566,83.57300832838622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196625697144521,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
10,100.0,25.84709731779483,36.459128091941906,0.0,23.453137426332713,11.726568713166357,93.81254970533085,82.08598099216451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8657365745920593,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
11,100.0,14.373075079259756,33.773192665286565,6.116677925585641,27.22287276531742,11.342863652215591,90.74290921772473,79.40004556550915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
12,100.0,10.0,18.10898541739991,0.0,17.572930737166054,9.105119759660358,72.84095807728286,63.73583831762251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,100.0,16.016577766566886,26.671461526900757,1.908589560779073,20.656661264892385,10.328330632446193,82.62664505956954,72.29831442712337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14,100.0,20.472239513566812,29.54597498559672,0.0,21.47795082451981,10.738975412259904,85.91180329807923,75.17282788581934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32744127247509003,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
15,100.0,35.039072135250876,48.281864911649826,0.0,26.83106223196355,13.415531115981775,107.3242489278542,93.90871781187244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.496498576843874,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
16,100.0,19.46858374076114,38.45639354471815,4.235569429763438,30.02973087319312,12.011892349277248,96.09513879421799,84.08324644494076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
17,100.0,0.0,20.595272722094933,4.968757678663137,25.800828164539286,9.460303660331073,75.68242928264858,66.22212562231752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18,100.0,0.0,12.884144316816704,0.0,20.855277893558945,8.35871388814847,66.86971110518776,58.5109972170393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19,100.0,0.0,0.0,0.0,6.507438022909769,6.680377101670895,53.44301681336716,46.762639711696266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3785956038245619,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20,100.0,0.0,10.858043362816279,0.0,18.250290952701153,8.069270894719839,64.55416715775871,56.48489626303888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21,100.0,0.0,0.0,0.0,0.0,4.464943548981571,35.71954839185257,31.254604842871,28.560903216294864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,100.0,0.0,12.695818382270918,0.0,20.613144549142987,8.33181018321336,66.65448146570688,58.32267128249352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,100.0,0.0,10.0,0.0,6.79490927305136,7.299681829565709,58.39745463652567,51.097772806959966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,100.0,0.0,0.0,0.0,1.9457979537795749,6.371612372111215,50.97289897688972,44.6012866047785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,100.0,0.0,14.009861802862563,0.0,22.30262894704653,8.519530671869308,68.15624537495447,59.63671470308516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,100.0,0.0,18.168430674990226,0.0,27.649360354067806,9.113611939316117,72.90889551452894,63.795283575212814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3,100.0,0.0,0.0,0.0,0.0,5.6796596796763845,45.437277437411076,39.75761775773469,9.125445125177844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,100.0,0.0,0.0,0.0,8.81091390716549,6.848924117592034,54.79139294073627,47.94246882314424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771871974307217,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5,100.0,0.0,19.98447639704398,1.8651351550224986,28.11914112739996,9.373047042466654,74.98437633973323,65.61132929726656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6,100.0,0.0,18.859662580916943,3.4134706690361045,25.124616421223198,9.212359354448507,73.69887483558806,64.48651548113955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7,100.0,0.0,18.39790826775412,5.07841684191524,22.86598613142025,9.146394452568101,73.17115562054481,64.0247611679767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8,100.0,0.0,13.72836351300136,4.982069313446733,16.958633260921133,8.479316630460566,67.83453304368453,59.35521641322396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9,100.0,21.108770110373428,30.36468194173904,0.0,21.711867097703323,10.855933548851661,86.84746839081329,75.99153484196162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5096176318107798,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
