Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
42,10,112,112,112,30,30
42,11,120,120,56,10,30
42,12,120,56,120,10,30
42,13,56,120,112,10,30
42,14,112,112,56,30,30
42,15,56,120,56,30,30
42,16,112,120,56,10,10
42,17,56,120,56,30,30
42,18,120,56,56,10,10
42,19,112,56,112,10,30
42,20,112,56,112,10,10
42,21,56,112,56,30,30
42,22,56,120,56,10,30
42,23,120,56,120,10,30
42,24,112,120,56,30,10
43,1,112,56,120,30,10
43,2,112,56,120,10,30
43,3,112,112,120,10,30
43,4,120,56,120,30,30
43,5,120,112,112,30,10
43,6,120,120,120,10,10
43,7,112,120,120,10,30
43,8,56,120,120,30,10
43,9,120,56,120,10,10
43,10,112,120,112,30,10
43,11,120,120,112,30,10
43,12,112,120,120,30,30
43,13,56,56,112,30,10
43,14,112,120,112,30,10
43,15,120,56,56,10,30
43,16,56,112,112,30,10
43,17,112,56,56,10,10
43,18,112,112,56,30,10
43,19,56,112,112,10,10
43,20,56,56,56,10,30
43,21,120,56,56,10,30
43,22,120,56,112,30,10
43,23,56,56,56,10,30
43,24,120,112,120,30,30
44,1,112,56,56,30,30
44,2,112,112,112,10,10
44,3,112,112,112,10,10
44,4,56,120,120,30,30
44,5,120,120,112,10,10
44,6,120,120,56,30,10
44,7,56,120,56,30,30
44,8,112,112,56,10,30
44,9,120,112,56,30,30
44,10,112,112,112,10,30
44,11,56,56,56,10,10
44,12,112,56,112,10,30
44,13,120,120,120,10,10
44,14,56,112,112,30,10
44,15,120,112,112,10,30
44,16,112,56,56,30,10
44,17,120,112,112,10,30
44,18,112,56,120,10,30
44,19,112,112,56,30,30
44,20,112,120,56,30,30
44,21,120,56,112,30,30
44,22,120,120,112,30,30
44,23,120,112,120,30,30
44,24,56,56,120,30,30
45,1,120,112,56,10,30
45,2,56,56,120,30,30
45,3,56,120,56,10,30
45,4,112,112,56,30,30
45,5,56,56,112,10,10
45,6,120,112,112,30,30
45,7,120,112,56,30,30
45,8,120,112,56,10,30
45,9,56,112,56,30,30
45,10,56,120,120,30,10
45,11,112,120,56,10,30
45,12,120,112,112,30,30
45,13,56,112,56,10,30
45,14,56,56,56,30,10
45,15,112,120,120,10,30
45,16,56,120,112,10,10
45,17,120,120,56,30,30
45,18,56,112,112,30,30
45,19,112,56,56,30,30
45,20,120,112,112,30,10
45,21,112,112,56,10,30
45,22,120,120,112,10,10
45,23,120,120,120,10,10
45,24,112,56,56,10,30
46,1,56,56,56,10,10
46,2,120,120,120,30,10
46,3,120,120,120,30,10
46,4,112,120,120,30,10
46,5,112,112,112,30,10
46,6,120,56,112,30,10
46,7,112,56,112,10,10
46,8,56,120,56,10,30
46,9,56,120,56,30,10
46,10,56,120,112,30,30
46,11,56,112,56,30,10
46,12,120,56,56,10,10
46,13,56,120,56,10,30
46,14,120,120,112,30,30
46,15,56,56,56,30,10
46,16,120,56,56,30,10
46,17,56,56,112,10,30
46,18,56,120,56,30,30
46,19,112,56,56,30,10
46,20,120,112,112,10,10
46,21,112,56,56,30,30
46,22,120,120,56,30,10
46,23,112,112,56,10,10
46,24,112,120,56,10,30
47,1,112,120,112,30,30
47,2,112,112,56,30,10
47,3,112,120,120,10,30
47,4,120,112,56,10,30
47,5,120,120,112,10,30
47,6,56,112,120,10,30
47,7,112,120,56,30,10
47,8,112,120,112,30,10
47,9,56,112,56,10,10
47,10,112,56,56,30,10
47,11,120,56,112,30,30
47,12,56,120,120,10,10
47,13,112,56,120,30,10
47,14,112,112,56,10,10
47,15,120,56,56,10,30
47,16,56,120,120,30,10
47,17,56,56,112,10,10
47,18,112,120,120,30,30
47,19,112,112,56,10,10
47,20,120,120,56,10,30
47,21,56,56,120,30,30
47,22,112,120,112,30,10
47,23,112,112,112,30,30
47,24,56,112,56,30,10
48,1,120,120,120,30,30
48,2,112,120,112,10,10
48,3,112,112,56,10,10
48,4,56,56,120,10,10
48,5,112,56,112,30,30
48,6,56,120,112,10,10
48,7,120,56,112,10,30
48,8,56,56,112,30,10
48,9,56,120,112,10,30
48,10,112,56,120,30,30
48,11,120,120,56,10,10
48,12,56,120,112,10,10
48,13,112,56,112,10,10
48,14,120,120,112,10,10
48,15,120,56,56,10,10
48,16,112,120,112,30,10
48,17,112,112,56,30,10
48,18,120,56,112,30,10
48,19,120,112,112,30,30
48,20,56,112,112,10,10
48,21,56,112,120,10,30
48,22,112,56,112,10,30
48,23,112,112,120,10,30
48,24,120,112,56,30,10
49,1,112,56,56,30,10
49,2,56,56,56,30,10
49,3,56,120,120,10,10
49,4,56,112,56,10,10
49,5,120,112,56,10,10
49,6,120,112,112,10,30
49,7,56,120,120,10,10
49,8,112,56,120,30,30
49,9,112,56,56,30,10
49,10,112,112,56,10,30
49,11,120,120,120,10,10
49,12,120,112,120,30,30
49,13,56,56,120,30,30
49,14,120,112,56,30,10
49,15,112,56,112,30,30
49,16,112,112,56,10,30
49,17,56,56,56,30,10
49,18,56,120,120,30,10
49,19,120,112,120,10,10
49,20,56,112,112,30,10
49,21,120,120,56,30,30
49,22,120,56,56,10,30
49,23,56,56,112,10,30
49,24,112,120,112,10,10
50,1,120,120,56,30,30
50,2,112,112,112,30,30
50,3,120,112,120,30,10
50,4,112,56,120,10,30
50,5,120,120,56,30,10
50,6,112,120,120,10,30
50,7,56,56,56,10,30
50,8,112,56,56,10,10
50,9,112,112,112,10,30
50,10,112,56,120,30,30
50,11,56,112,112,30,30
50,12,112,120,120,10,30
50,13,120,120,56,30,10
50,14,56,120,112,10,30
50,15,56,56,112,10,10
50,16,112,112,56,30,30
50,17,56,120,120,30,10
50,18,56,112,56,10,10
50,19,112,120,56,30,30
50,20,56,56,120,10,10
50,21,56,56,112,10,10
50,22,120,120,112,30,10
50,23,112,56,112,10,30
50,24,56,112,120,30,10
51,1,56,120,120,30,30
51,2,56,112,120,10,10
51,3,56,120,112,10,30
51,4,112,56,112,30,10
51,5,56,56,56,30,10
51,6,120,120,56,30,10
51,7,56,120,112,10,30
51,8,56,112,112,30,10
51,9,56,56,56,10,10
51,10,56,120,56,30,10
51,11,120,56,112,10,10
51,12,56,112,120,30,10
51,13,120,56,112,10,10
51,14,120,56,56,10,30
51,15,112,112,112,30,30
51,16,56,112,120,10,30
51,17,112,56,120,30,30
51,18,112,112,120,10,10
51,19,112,120,112,10,30
51,20,56,120,112,10,10
51,21,120,56,112,30,10
51,22,112,56,120,30,30
51,23,112,56,120,30,10
51,24,112,112,120,10,10
52,1,112,56,56,10,10
52,2,56,112,120,30,30
52,3,120,56,112,30,10
52,4,112,112,112,30,30
52,5,56,120,120,10,10
52,6,112,112,56,30,10
52,7,56,56,56,10,10
52,8,120,56,120,30,10
52,9,112,56,112,30,30
52,10,56,56,56,30,10
52,11,120,120,120,10,30
52,12,120,112,112,10,30
52,13,56,56,112,30,10
52,14,120,56,112,30,30
52,15,120,120,56,10,30
52,16,112,112,112,10,30
52,17,112,120,56,30,10
52,18,112,56,120,30,10
52,19,56,120,112,10,10
52,20,56,56,112,10,10
52,21,112,112,56,10,30
52,22,120,56,120,30,10
52,23,120,120,56,30,30
52,24,120,56,112,30,30
53,1,120,112,120,30,10
53,2,112,120,56,30,10
53,3,112,56,56,30,30
53,4,120,112,112,10,10
53,5,56,56,120,10,30
53,6,120,56,56,30,30
53,7,120,56,120,30,10
53,8,112,56,120,10,30
53,9,120,112,56,10,10
53,10,120,112,56,10,10
53,11,56,120,112,10,30
53,12,112,112,120,10,10
53,13,120,56,120,10,10
53,14,120,120,112,10,30
53,15,120,56,56,30,10
53,16,56,56,112,10,30
53,17,120,120,112,10,10
53,18,120,120,120,30,10
53,19,112,120,56,10,10
53,20,120,56,112,30,10
53,21,120,112,120,30,30
53,22,120,112,120,10,10
53,23,112,112,120,30,10
53,24,120,112,120,10,30
54,1,112,56,56,30,30
54,2,120,56,120,30,10
54,3,112,112,56,10,30
54,4,120,120,56,30,10
54,5,56,56,56,30,30
54,6,120,120,56,30,10
54,7,112,112,56,30,10
54,8,56,120,120,10,30
54,9,56,112,112,10,10
54,10,56,56,120,30,30
54,11,112,112,56,30,10
54,12,120,112,56,10,10
54,13,112,112,112,10,10
54,14,112,56,120,10,10
54,15,56,56,120,30,10
54,16,120,112,112,10,10
54,17,120,112,56,10,10
54,18,56,56,112,10,30
54,19,120,112,112,30,30
54,20,112,120,120,30,30
54,21,112,112,112,30,10
54,22,112,120,112,30,30
54,23,56,112,120,30,30
54,24,120,112,120,10,30
55,1,112,112,112,10,10
55,2,112,56,112,30,30
55,3,112,112,56,30,30
55,4,120,112,56,30,30
55,5,56,56,120,30,30
55,6,112,56,56,10,10
55,7,120,56,56,30,10
55,8,120,112,120,30,10
55,9,112,56,56,10,10
55,10,120,120,56,30,10
55,11,112,120,112,10,10
55,12,120,56,112,30,10
55,13,56,56,112,30,30
55,14,56,120,112,30,30
55,15,56,56,112,10,10
55,16,112,112,112,10,30
55,17,112,120,56,30,10
55,18,112,56,112,30,30
55,19,56,120,56,30,10
55,20,112,56,120,10,10
55,21,120,120,120,10,30
55,22,120,56,120,30,10
55,23,56,56,56,30,10
55,24,56,112,120,30,10
56,1,56,56,112,30,30
56,2,112,56,56,10,10
56,3,120,120,120,10,30
56,4,120,120,120,10,10
56,5,56,56,120,10,10
56,6,120,56,56,10,30
56,7,112,120,112,10,30
56,8,56,56,112,10,10
56,9,56,120,112,10,10
56,10,120,112,120,30,10
56,11,112,120,112,10,30
56,12,112,112,56,10,30
56,13,112,120,112,10,30
56,14,120,56,120,10,10
56,15,120,112,120,10,30
56,16,120,112,112,10,10
56,17,56,120,112,30,10
56,18,56,112,112,30,30
56,19,56,120,112,30,10
56,20,112,56,112,30,30
56,21,56,112,112,10,30
56,22,56,112,120,30,10
56,23,112,112,56,10,30
56,24,120,56,120,30,10
57,1,120,120,112,10,30
57,2,112,56,120,30,30
57,3,120,120,112,10,10
57,4,56,56,56,10,30
57,5,120,120,112,10,10
57,6,112,56,56,10,10
57,7,112,120,120,10,30
57,8,56,112,120,10,30
57,9,120,112,120,10,30
57,10,120,112,56,30,30
57,11,112,56,120,10,30
57,12,120,120,112,10,10
57,13,112,56,112,30,30
57,14,120,120,56,30,30
57,15,112,56,112,30,30
57,16,112,112,56,10,30
57,17,56,112,112,10,30
57,18,112,120,112,30,30
57,19,112,112,112,30,30
57,20,120,112,112,30,10
57,21,112,112,56,10,10
57,22,56,112,112,10,30
57,23,112,56,112,10,10
57,24,112,112,120,10,30
58,1,56,112,112,30,10
58,2,56,120,112,10,30
58,3,112,56,120,30,10
58,4,120,112,120,10,10
58,5,56,56,120,30,10
58,6,56,120,56,10,30
58,7,120,56,112,30,30
58,8,112,112,112,30,10
58,9,120,120,112,10,10
58,10,112,112,112,10,30
58,11,56,112,112,10,30
58,12,120,56,56,10,30
58,13,56,112,56,30,30
58,14,56,56,120,10,30
58,15,56,112,56,10,10
58,16,112,112,112,30,10
58,17,56,56,112,10,30
58,18,120,112,112,30,30
58,19,120,112,112,10,10
58,20,56,120,56,10,30
58,21,112,56,112,10,30
58,22,112,56,112,10,10
58,23,112,112,56,10,30
58,24,56,120,56,30,10
59,1,56,120,56,30,30
59,2,56,56,120,10,30
59,3,56,56,56,10,30
59,4,120,120,120,30,10
59,5,56,112,120,30,10
59,6,120,112,56,10,10
59,7,112,112,112,30,10
59,8,120,112,120,30,10
59,9,120,56,120,30,30
59,10,120,120,112,30,30
59,11,120,120,120,10,30
59,12,112,120,120,10,30
59,13,120,112,120,10,10
59,14,120,112,112,30,10
59,15,120,120,56,10,30
59,16,112,56,120,10,30
59,17,56,112,112,10,30
59,18,120,112,56,10,10
59,19,56,120,120,10,30
59,20,56,112,112,30,10
59,21,56,56,120,10,30
59,22,112,56,56,30,10
59,23,112,56,112,30,30
59,24,112,56,112,30,30
60,1,112,112,120,10,10
60,2,120,112,112,30,10
60,3,112,112,56,30,10
60,4,56,56,112,10,30
60,5,120,56,56,10,30
60,6,112,56,112,10,30
60,7,112,120,112,30,10
60,8,56,112,112,10,10
60,9,56,120,120,30,30
60,10,120,120,120,10,10
60,11,112,112,112,10,30
60,12,112,56,112,10,10
60,13,120,120,56,10,30
60,14,112,112,56,10,10
60,15,112,56,56,30,30
60,16,112,112,120,30,30
60,17,120,56,112,10,30
60,18,56,120,56,10,30
60,19,56,120,120,10,30
60,20,56,112,120,10,30
60,21,112,56,112,30,10
60,22,112,120,56,10,30
60,23,112,112,56,30,30
60,24,112,56,112,30,30
61,1,112,120,120,10,30
61,2,56,120,112,10,30
61,3,56,112,112,10,10
61,4,56,56,112,10,30
61,5,112,120,120,10,10
61,6,56,56,120,10,10
61,7,112,120,56,10,10
61,8,56,120,120,30,10
61,9,112,120,56,10,10
61,10,120,112,56,30,30
61,11,120,112,120,10,10
61,12,120,56,112,30,30
61,13,120,120,56,10,30
61,14,56,120,120,30,30
61,15,56,120,112,30,30
61,16,120,56,56,10,30
61,17,120,112,56,10,30
61,18,112,120,112,30,10
61,19,120,56,120,30,30
61,20,120,120,112,30,30
61,21,56,56,120,30,30
61,22,56,120,120,10,10
61,23,56,120,56,10,10
61,24,56,112,112,10,10
62,1,120,56,112,10,10
62,2,112,56,120,10,30
62,3,56,56,112,30,10
62,4,56,120,56,30,30
62,5,112,56,120,10,10
62,6,56,112,112,10,10
62,7,120,56,56,10,10
62,8,120,120,112,10,10
62,9,120,112,56,30,30
62,10,120,120,112,30,30
62,11,112,120,120,10,30
62,12,56,112,112,10,10
62,13,112,112,120,30,10
62,14,56,120,112,30,30
62,15,56,56,56,30,30
62,16,56,112,56,30,10
62,17,56,112,56,10,30
62,18,120,112,56,30,10
62,19,56,112,56,30,30
62,20,120,56,120,30,10
62,21,112,56,56,30,30
62,22,120,120,120,10,10
62,23,112,112,56,10,10
62,24,112,56,112,30,10
63,1,120,120,120,10,10
63,2,120,120,120,30,30
63,3,56,112,56,10,10
63,4,112,56,120,30,10
63,5,112,120,120,30,10
63,6,56,120,120,10,10
63,7,120,56,56,30,30
63,8,112,120,112,30,10
63,9,120,56,112,10,30
63,10,112,120,112,10,10
63,11,112,120,120,30,10
63,12,120,120,112,10,10
63,13,112,120,112,30,30
63,14,112,112,56,30,10
63,15,56,112,112,10,10
63,16,120,56,120,30,10
63,17,56,112,120,10,30
63,18,120,120,120,30,30
63,19,120,112,120,30,10
63,20,120,112,120,30,30
63,21,56,112,56,10,10
63,22,112,112,120,30,10
63,23,56,56,56,30,30
63,24,56,56,56,10,10
64,1,56,56,120,30,30
64,2,120,120,120,30,30
64,3,120,56,112,30,30
64,4,56,56,112,30,10
64,5,120,120,56,10,30
64,6,112,120,112,30,10
64,7,112,112,112,10,30
64,8,120,56,120,10,10
64,9,120,112,120,30,10
64,10,120,56,120,10,30
64,11,56,112,112,30,10
64,12,112,112,120,30,10
64,13,120,56,56,10,30
64,14,112,120,56,10,30
64,15,120,56,112,10,10
64,16,120,56,112,30,10
64,17,120,120,120,10,10
64,18,56,112,112,10,30
64,19,112,112,120,10,10
64,20,120,120,120,30,30
64,21,112,120,112,30,30
64,22,112,112,56,30,10
64,23,56,56,112,10,30
64,24,112,112,112,10,30
65,1,56,56,120,30,30
65,2,112,112,112,30,30
65,3,112,112,120,10,10
65,4,112,120,56,30,30
65,5,112,120,56,30,30
65,6,120,112,56,30,10
65,7,112,120,56,30,30
65,8,56,120,120,10,10
65,9,120,56,112,10,10
65,10,120,120,56,10,30
65,11,120,120,120,30,30
65,12,56,120,56,10,30
65,13,112,112,56,30,30
65,14,56,56,112,30,10
65,15,120,112,112,10,30
65,16,120,56,112,30,10
65,17,120,112,120,10,30
65,18,112,56,120,30,10
65,19,112,112,112,30,30
65,20,56,56,120,30,10
65,21,120,112,56,30,10
65,22,56,56,120,10,30
65,23,112,120,112,10,30
65,24,56,56,112,10,10
66,1,120,112,112,30,10
66,2,112,56,56,10,30
66,3,120,112,112,30,30
66,4,120,120,120,30,30
66,5,56,120,120,10,10
66,6,56,56,56,10,30
66,7,112,56,112,30,10
66,8,56,56,120,30,30
66,9,56,56,56,10,10
66,10,120,56,112,10,10
66,11,120,112,56,10,30
66,12,112,120,120,30,30
66,13,112,56,120,10,30
66,14,120,120,120,10,30
66,15,56,120,120,30,10
66,16,112,120,112,30,30
66,17,112,112,56,10,10
66,18,56,56,120,30,30
66,19,112,56,56,30,30
66,20,56,56,120,30,10
66,21,112,112,56,10,30
66,22,56,56,120,10,10
66,23,120,120,120,10,10
66,24,112,56,112,10,30
67,1,120,112,120,30,10
67,2,120,56,120,10,10
67,3,112,56,112,30,10
67,4,56,112,56,10,30
67,5,112,56,120,30,10
67,6,120,56,112,30,10
67,7,56,120,56,30,30
67,8,112,120,56,30,10
67,9,120,56,120,10,30
67,10,56,56,120,10,30
67,11,120,112,112,10,10
67,12,56,56,56,10,10
67,13,120,56,112,30,30
67,14,56,112,56,10,30
67,15,120,56,56,30,10
67,16,120,56,120,10,30
67,17,120,120,112,30,10
67,18,120,112,56,30,10
67,19,56,112,120,30,10
67,20,56,120,120,10,30
67,21,56,120,120,30,30
67,22,112,112,120,30,10
67,23,112,56,120,30,30
67,24,120,112,56,10,10
68,1,112,56,112,30,30
68,2,112,120,56,30,10
68,3,56,56,120,30,10
68,4,56,56,112,30,10
68,5,120,56,56,30,10
68,6,112,56,120,30,30
68,7,120,56,120,30,10
68,8,56,112,120,10,10
68,9,56,112,120,30,10
68,10,56,56,56,30,10
68,11,56,120,120,10,10
68,12,112,112,112,10,10
68,13,56,112,112,30,10
68,14,112,120,112,30,10
68,15,112,112,120,30,10
68,16,112,112,56,30,30
68,17,120,112,112,30,10
68,18,112,112,120,10,10
68,19,56,112,120,30,10
68,20,112,112,112,10,10
68,21,112,120,56,10,30
68,22,120,112,120,10,30
68,23,112,120,112,30,30
68,24,120,120,56,10,10
69,1,120,112,120,10,30
69,2,112,56,112,10,10
69,3,120,120,56,30,30
69,4,120,112,120,10,30
69,5,56,56,112,10,10
69,6,120,56,120,10,10
69,7,56,56,112,10,10
69,8,112,112,112,10,30
69,9,112,120,112,30,10
69,10,56,112,112,30,30
69,11,56,112,112,30,30
69,12,56,112,112,10,10
69,13,56,56,56,30,30
69,14,120,112,120,10,30
69,15,56,120,120,30,30
69,16,120,56,56,10,10
69,17,120,120,112,10,10
69,18,112,112,56,10,30
69,19,120,120,120,10,30
69,20,56,120,56,10,30
69,21,112,112,120,30,10
69,22,56,56,120,30,10
69,23,112,56,120,10,10
69,24,112,112,56,30,10
70,1,56,112,120,10,10
70,2,120,120,112,30,30
70,3,112,112,56,30,30
70,4,120,112,112,10,30
70,5,56,120,120,30,10
70,6,120,120,120,30,30
70,7,112,112,56,30,10
70,8,112,112,120,30,30
70,9,112,56,112,10,10
70,10,120,112,56,30,10
70,11,120,56,120,10,30
70,12,120,112,120,30,10
70,13,112,120,120,10,30
70,14,112,112,120,10,30
70,15,56,112,56,10,10
70,16,56,56,120,10,10
70,17,56,56,56,30,30
70,18,120,56,120,30,30
70,19,112,56,56,10,30
70,20,120,112,120,10,30
70,21,56,120,56,30,10
70,22,120,56,56,10,30
70,23,112,120,56,10,10
70,24,120,120,120,30,30
71,1,56,56,112,30,30
71,2,112,56,120,10,30
71,3,112,112,120,30,30
71,4,112,120,120,30,30
71,5,56,112,120,30,10
71,6,56,120,112,30,30
71,7,112,56,56,30,30
71,8,56,56,112,10,30
71,9,112,56,112,30,30
71,10,120,56,56,30,30
71,11,112,56,112,10,30
71,12,112,112,112,30,10
71,13,120,56,112,30,10
71,14,112,56,56,10,10
71,15,56,120,120,10,30
71,16,112,120,120,10,10
71,17,112,112,112,30,30
71,18,120,112,56,30,10
71,19,112,120,56,10,30
71,20,56,120,56,30,30
71,21,120,120,112,30,30
71,22,120,112,112,30,30
71,23,120,56,112,30,10
71,24,120,56,56,10,30
72,1,56,112,120,30,10
72,2,120,120,120,30,30
72,3,120,112,112,30,10
72,4,56,112,112,10,10
72,5,112,112,112,30,10
72,6,120,120,56,10,30
72,7,120,56,112,30,30
72,8,112,120,120,10,30
72,9,120,120,120,10,30
72,10,120,112,120,10,10
72,11,56,56,112,30,30
72,12,120,56,120,30,10
72,13,120,112,56,30,30
72,14,120,112,56,10,30
72,15,112,120,56,30,10
72,16,56,120,112,10,30
72,17,112,120,56,30,10
72,18,56,112,56,10,30
72,19,112,120,56,30,10
72,20,112,112,112,10,10
72,21,56,112,112,10,30
72,22,56,120,120,30,30
72,23,112,112,112,10,30
72,24,120,120,56,10,10
73,1,120,56,120,30,30
73,2,112,120,112,10,10
73,3,120,56,112,10,30
73,4,112,120,56,30,10
73,5,56,112,120,10,30
73,6,56,112,112,30,30
73,7,112,56,112,30,30
73,8,112,112,120,10,10
73,9,56,120,112,10,30
73,10,112,120,112,30,30
73,11,112,120,56,30,30
73,12,120,112,120,30,30
73,13,112,56,120,30,10
73,14,120,120,56,10,10
73,15,112,120,112,10,30
73,16,56,120,120,30,30
73,17,56,112,56,10,30
73,18,112,56,56,10,30
73,19,56,56,120,10,10
73,20,112,120,112,30,30
73,21,112,120,112,30,30
73,22,120,112,56,10,10
73,23,56,56,112,30,30
73,24,120,56,56,10,10
74,1,120,112,120,10,30
74,2,56,120,120,30,10
74,3,120,56,56,30,10
74,4,112,120,56,10,10
74,5,120,120,112,10,10
74,6,112,56,56,10,30
74,7,56,120,120,30,30
74,8,56,112,112,10,10
74,9,112,112,112,10,30
74,10,56,56,112,30,30
74,11,56,56,112,30,10
74,12,56,56,112,10,30
74,13,112,112,112,10,10
74,14,112,56,56,30,30
74,15,120,56,112,10,10
74,16,120,120,56,10,10
74,17,56,56,56,10,10
74,18,112,120,56,10,30
74,19,56,56,56,10,30
74,20,112,120,120,30,30
74,21,56,56,56,30,30
74,22,120,120,56,30,30
74,23,56,56,56,10,10
74,24,56,112,56,30,30
75,1,120,56,112,30,30
75,2,112,112,120,10,30
75,3,56,56,56,30,30
75,4,56,56,120,10,30
75,5,120,112,112,30,10
75,6,56,112,56,10,30
75,7,120,56,56,30,30
75,8,120,112,56,30,10
75,9,112,120,112,30,30
75,10,112,56,56,30,10
75,11,120,56,56,10,10
75,12,56,56,112,10,30
75,13,112,120,56,10,10
75,14,112,120,120,10,30
75,15,120,120,120,10,10
75,16,112,120,56,10,30
75,17,112,56,120,30,10
75,18,120,120,120,10,30
75,19,112,120,120,30,10
75,20,112,120,56,10,10
75,21,112,56,56,30,10
75,22,120,120,56,30,30
75,23,56,120,56,30,30
75,24,120,120,120,30,30
76,1,56,120,56,30,10
76,2,120,56,112,10,10
76,3,56,120,112,10,10
76,4,112,56,120,30,10
76,5,112,56,120,10,30
76,6,120,112,120,10,10
76,7,120,120,120,10,30
76,8,112,112,112,30,10
76,9,120,120,120,10,30
76,10,112,120,112,10,10
76,11,112,120,56,30,10
76,12,56,56,56,10,30
76,13,112,56,120,10,30
76,14,112,112,112,30,30
76,15,56,112,112,30,30
76,16,56,120,56,30,10
76,17,112,112,112,10,10
76,18,120,120,112,10,10
76,19,56,112,56,10,10
76,20,56,120,56,30,10
76,21,56,56,112,10,10
76,22,56,56,56,10,10
76,23,112,120,112,10,30
76,24,120,120,56,30,10
77,1,120,120,112,10,30
77,2,120,120,56,30,10
77,3,56,56,112,10,10
77,4,56,112,112,10,10
77,5,120,120,112,10,10
77,6,120,112,56,10,10
77,7,56,56,56,30,10
77,8,56,112,56,30,30
77,9,56,56,112,10,10
77,10,120,56,120,10,10
77,11,112,112,112,10,30
77,12,56,56,56,30,30
77,13,112,112,56,10,10
77,14,112,120,120,10,10
77,15,120,112,56,30,30
77,16,112,56,120,10,10
77,17,56,112,112,10,30
77,18,56,120,112,10,10
77,19,56,112,56,10,10
77,20,112,112,120,30,10
77,21,56,112,112,30,10
77,22,120,120,112,10,10
77,23,56,112,112,10,10
77,24,120,56,56,30,10
78,1,112,120,112,30,30
78,2,120,120,120,30,10
78,3,112,56,120,30,30
78,4,56,56,112,30,10
78,5,112,56,120,10,10
78,6,112,112,112,30,30
78,7,56,56,120,30,10
78,8,120,120,56,30,10
78,9,56,56,56,30,10
78,10,56,56,112,30,10
78,11,112,120,112,10,30
78,12,56,56,56,30,30
78,13,56,112,112,30,10
78,14,120,120,112,10,10
78,15,120,56,120,30,10
78,16,120,56,112,10,30
78,17,112,112,56,10,30
78,18,120,56,112,30,30
78,19,120,112,56,10,10
78,20,56,112,120,10,10
78,21,56,112,56,30,30
78,22,120,56,112,30,10
78,23,56,120,56,30,10
78,24,120,112,56,10,30
79,1,56,56,56,30,10
79,2,56,56,120,30,30
79,3,56,112,120,10,10
79,4,120,56,56,10,30
79,5,112,120,112,10,30
79,6,112,112,120,30,10
79,7,112,120,56,10,30
79,8,120,120,112,30,30
79,9,112,56,120,30,30
79,10,120,56,112,10,30
79,11,112,56,112,10,10
79,12,120,112,112,10,30
79,13,56,56,56,10,10
79,14,112,120,112,10,10
79,15,56,112,112,10,30
79,16,56,112,56,10,10
79,17,112,120,112,30,10
79,18,112,56,112,10,30
79,19,112,112,112,30,30
79,20,56,56,56,30,30
79,21,112,56,120,10,30
79,22,56,120,120,10,30
79,23,56,112,56,10,10
79,24,112,56,120,30,30
80,1,120,120,56,30,10
80,2,112,56,56,10,10
80,3,56,112,120,10,10
80,4,112,112,56,10,10
80,5,112,120,120,10,30
80,6,56,56,120,30,10
80,7,112,120,112,10,30
80,8,112,120,112,10,30
80,9,56,56,56,10,30
80,10,112,120,120,30,30
80,11,56,56,120,30,30
80,12,120,112,112,30,30
80,13,56,112,120,10,10
80,14,56,120,56,30,30
80,15,112,120,120,10,10
80,16,112,112,112,30,30
80,17,112,120,56,10,30
80,18,56,120,112,10,30
